,date,AMD,isPartial
12,2013-05-13,43.5,False
13,2013-05-14,44.5,False
14,2013-05-15,46.0,False
15,2013-05-16,48.0,False
16,2013-05-17,45.5,False
17,2013-05-18,49.5,False
18,2013-05-19,47.5,False
19,2013-05-20,47.0,False
20,2013-05-21,48.5,False
21,2013-05-22,49.5,False
22,2013-05-23,50.0,False
23,2013-05-24,48.0,False
24,2013-05-25,50.0,False
25,2013-05-26,50.0,False
26,2013-05-27,47.5,False
27,2013-05-28,48.0,False
28,2013-05-29,46.5,False
29,2013-05-30,48.0,False
30,2013-05-31,49.0,False
0,2013-06-01,48.88,False
1,2013-06-02,48.36,False
2,2013-06-03,44.2,False
3,2013-06-04,48.36,False
4,2013-06-05,47.84,False
5,2013-06-06,45.760000000000005,False
6,2013-06-07,44.2,False
7,2013-06-08,49.92,False
8,2013-06-09,47.32,False
9,2013-06-10,43.160000000000004,False
10,2013-06-11,52.0,False
11,2013-06-12,49.4,False
12,2013-06-13,48.36,False
13,2013-06-14,46.28,False
14,2013-06-15,50.440000000000005,False
15,2013-06-16,47.84,False
16,2013-06-17,46.800000000000004,False
17,2013-06-18,46.28,False
18,2013-06-19,45.24,False
19,2013-06-20,44.72,False
20,2013-06-21,44.2,False
21,2013-06-22,48.88,False
22,2013-06-23,47.84,False
23,2013-06-24,43.68,False
24,2013-06-25,46.28,False
25,2013-06-26,46.800000000000004,False
26,2013-06-27,46.28,False
27,2013-06-28,47.84,False
28,2013-06-29,49.4,False
29,2013-06-30,48.36,False
0,2013-07-01,44.37,False
1,2013-07-02,43.35,False
2,2013-07-03,42.84,False
3,2013-07-04,44.37,False
4,2013-07-05,43.86,False
5,2013-07-06,47.94,False
6,2013-07-07,46.410000000000004,False
7,2013-07-08,42.84,False
8,2013-07-09,43.86,False
9,2013-07-10,42.84,False
10,2013-07-11,46.410000000000004,False
11,2013-07-12,44.88,False
12,2013-07-13,48.96,False
13,2013-07-14,45.9,False
14,2013-07-15,44.88,False
15,2013-07-16,46.410000000000004,False
16,2013-07-17,45.9,False
17,2013-07-18,48.45,False
18,2013-07-19,49.980000000000004,False
19,2013-07-20,51.0,False
20,2013-07-21,47.43,False
21,2013-07-22,46.410000000000004,False
22,2013-07-23,47.43,False
23,2013-07-24,45.9,False
24,2013-07-25,45.39,False
25,2013-07-26,44.88,False
26,2013-07-27,48.45,False
27,2013-07-28,45.39,False
28,2013-07-29,43.86,False
29,2013-07-30,44.88,False
30,2013-07-31,45.9,False
0,2013-08-01,47.7,False
1,2013-08-02,49.29,False
2,2013-08-03,51.410000000000004,False
3,2013-08-04,52.470000000000006,False
4,2013-08-05,45.580000000000005,False
5,2013-08-06,47.17,False
6,2013-08-07,46.64,False
7,2013-08-08,47.17,False
8,2013-08-09,47.7,False
9,2013-08-10,49.82,False
10,2013-08-11,49.82,False
11,2013-08-12,46.64,False
12,2013-08-13,48.230000000000004,False
13,2013-08-14,48.760000000000005,False
14,2013-08-15,50.88,False
15,2013-08-16,50.88,False
16,2013-08-17,51.410000000000004,False
17,2013-08-18,50.35,False
18,2013-08-19,50.88,False
19,2013-08-20,49.29,False
20,2013-08-21,47.17,False
21,2013-08-22,50.88,False
22,2013-08-23,50.35,False
23,2013-08-24,49.29,False
24,2013-08-25,53.0,False
25,2013-08-26,48.760000000000005,False
26,2013-08-27,49.29,False
27,2013-08-28,50.35,False
28,2013-08-29,49.29,False
29,2013-08-30,49.29,False
30,2013-08-31,53.0,False
0,2013-09-01,44.0,False
1,2013-09-02,41.25,False
2,2013-09-03,42.35,False
3,2013-09-04,41.25,False
4,2013-09-05,41.800000000000004,False
5,2013-09-06,42.900000000000006,False
6,2013-09-07,46.75000000000001,False
7,2013-09-08,46.2,False
8,2013-09-09,42.35,False
9,2013-09-10,43.45,False
10,2013-09-11,44.550000000000004,False
11,2013-09-12,43.45,False
12,2013-09-13,42.35,False
13,2013-09-14,48.400000000000006,False
14,2013-09-15,45.1,False
15,2013-09-16,41.800000000000004,False
16,2013-09-17,41.800000000000004,False
17,2013-09-18,41.25,False
18,2013-09-19,44.550000000000004,False
19,2013-09-20,44.550000000000004,False
20,2013-09-21,46.75000000000001,False
21,2013-09-22,47.300000000000004,False
22,2013-09-23,41.800000000000004,False
23,2013-09-24,42.900000000000006,False
24,2013-09-25,52.25000000000001,False
25,2013-09-26,55.00000000000001,False
26,2013-09-27,48.400000000000006,False
27,2013-09-28,50.050000000000004,False
28,2013-09-29,51.150000000000006,False
29,2013-09-30,45.1,False
0,2013-10-01,60.14,False
1,2013-10-02,55.18,False
2,2013-10-03,55.18,False
3,2013-10-04,57.66,False
4,2013-10-05,61.38,False
5,2013-10-06,58.28,False
6,2013-10-07,53.32,False
7,2013-10-08,58.28,False
8,2013-10-09,56.42,False
9,2013-10-10,52.08,False
10,2013-10-11,54.56,False
11,2013-10-12,53.94,False
12,2013-10-13,54.56,False
13,2013-10-14,53.94,False
14,2013-10-15,51.46,False
15,2013-10-16,51.46,False
16,2013-10-17,53.94,False
17,2013-10-18,58.28,False
18,2013-10-19,58.9,False
19,2013-10-20,56.42,False
20,2013-10-21,53.32,False
21,2013-10-22,56.42,False
22,2013-10-23,55.8,False
23,2013-10-24,60.76,False
24,2013-10-25,56.42,False
25,2013-10-26,58.28,False
26,2013-10-27,58.28,False
27,2013-10-28,52.7,False
28,2013-10-29,59.519999999999996,False
29,2013-10-30,60.14,False
30,2013-10-31,62.0,False
0,2013-11-01,52.800000000000004,False
1,2013-11-02,59.400000000000006,False
2,2013-11-03,58.74,False
3,2013-11-04,49.5,False
4,2013-11-05,56.1,False
5,2013-11-06,54.120000000000005,False
6,2013-11-07,54.120000000000005,False
7,2013-11-08,54.120000000000005,False
8,2013-11-09,58.080000000000005,False
9,2013-11-10,57.42,False
10,2013-11-11,49.5,False
11,2013-11-12,52.14,False
12,2013-11-13,53.46,False
13,2013-11-14,52.800000000000004,False
14,2013-11-15,50.82,False
15,2013-11-16,55.440000000000005,False
16,2013-11-17,56.760000000000005,False
17,2013-11-18,51.480000000000004,False
18,2013-11-19,49.5,False
19,2013-11-20,52.800000000000004,False
20,2013-11-21,49.5,False
21,2013-11-22,52.14,False
22,2013-11-23,58.080000000000005,False
23,2013-11-24,55.440000000000005,False
24,2013-11-25,51.480000000000004,False
25,2013-11-26,50.160000000000004,False
26,2013-11-27,52.800000000000004,False
27,2013-11-28,60.720000000000006,False
28,2013-11-29,66.0,False
29,2013-11-30,64.02,False
0,2013-12-01,58.5,False
1,2013-12-02,56.550000000000004,False
2,2013-12-03,55.25,False
3,2013-12-04,55.9,False
4,2013-12-05,53.95,False
5,2013-12-06,53.300000000000004,False
6,2013-12-07,59.15,False
7,2013-12-08,57.85,False
8,2013-12-09,52.65,False
9,2013-12-10,50.7,False
10,2013-12-11,51.35,False
11,2013-12-12,52.0,False
12,2013-12-13,52.65,False
13,2013-12-14,58.5,False
14,2013-12-15,56.550000000000004,False
15,2013-12-16,53.95,False
16,2013-12-17,52.65,False
17,2013-12-18,53.300000000000004,False
18,2013-12-19,57.2,False
19,2013-12-20,56.550000000000004,False
20,2013-12-21,57.2,False
21,2013-12-22,58.5,False
22,2013-12-23,56.550000000000004,False
23,2013-12-24,57.2,False
24,2013-12-25,63.050000000000004,False
25,2013-12-26,65.0,False
26,2013-12-27,61.1,False
27,2013-12-28,60.45,False
28,2013-12-29,57.85,False
29,2013-12-30,56.550000000000004,False
30,2013-12-31,52.65,False
0,2014-01-01,54.81,False
1,2014-01-02,56.7,False
2,2014-01-03,59.22,False
3,2014-01-04,62.37,False
4,2014-01-05,57.96,False
5,2014-01-06,57.33,False
6,2014-01-07,57.96,False
7,2014-01-08,59.85,False
8,2014-01-09,54.18,False
9,2014-01-10,57.96,False
10,2014-01-11,60.480000000000004,False
11,2014-01-12,57.96,False
12,2014-01-13,53.55,False
13,2014-01-14,57.96,False
14,2014-01-15,57.96,False
15,2014-01-16,55.44,False
16,2014-01-17,56.7,False
17,2014-01-18,61.74,False
18,2014-01-19,59.85,False
19,2014-01-20,54.81,False
20,2014-01-21,51.660000000000004,False
21,2014-01-22,56.7,False
22,2014-01-23,54.18,False
23,2014-01-24,52.92,False
24,2014-01-25,54.81,False
25,2014-01-26,56.7,False
26,2014-01-27,53.55,False
27,2014-01-28,50.4,False
28,2014-01-29,52.92,False
29,2014-01-30,61.11,False
30,2014-01-31,63.0,False
0,2014-02-01,57.99999999999999,False
1,2014-02-02,57.419999999999995,False
2,2014-02-03,48.13999999999999,False
3,2014-02-04,48.13999999999999,False
4,2014-02-05,46.4,False
5,2014-02-06,42.339999999999996,False
6,2014-02-07,45.239999999999995,False
7,2014-02-08,50.459999999999994,False
8,2014-02-09,49.3,False
9,2014-02-10,46.4,False
10,2014-02-11,45.239999999999995,False
11,2014-02-12,44.66,False
12,2014-02-13,45.239999999999995,False
13,2014-02-14,42.919999999999995,False
14,2014-02-15,49.3,False
15,2014-02-16,48.13999999999999,False
16,2014-02-17,43.5,False
17,2014-02-18,45.239999999999995,False
18,2014-02-19,46.4,False
19,2014-02-20,45.82,False
20,2014-02-21,45.82,False
21,2014-02-22,48.13999999999999,False
22,2014-02-23,49.3,False
23,2014-02-24,42.339999999999996,False
24,2014-02-25,42.919999999999995,False
25,2014-02-26,42.339999999999996,False
26,2014-02-27,43.5,False
27,2014-02-28,43.5,False
0,2014-03-01,52.0,False
1,2014-03-02,47.84,False
2,2014-03-03,42.64,False
3,2014-03-04,45.24,False
4,2014-03-05,43.68,False
5,2014-03-06,45.760000000000005,False
6,2014-03-07,46.28,False
7,2014-03-08,46.800000000000004,False
8,2014-03-09,49.92,False
9,2014-03-10,45.760000000000005,False
10,2014-03-11,43.160000000000004,False
11,2014-03-12,45.24,False
12,2014-03-13,45.24,False
13,2014-03-14,42.120000000000005,False
14,2014-03-15,46.800000000000004,False
15,2014-03-16,47.84,False
16,2014-03-17,42.64,False
17,2014-03-18,42.64,False
18,2014-03-19,43.68,False
19,2014-03-20,44.72,False
20,2014-03-21,46.28,False
21,2014-03-22,51.480000000000004,False
22,2014-03-23,45.760000000000005,False
23,2014-03-24,42.120000000000005,False
24,2014-03-25,45.24,False
25,2014-03-26,44.72,False
26,2014-03-27,44.72,False
27,2014-03-28,44.2,False
28,2014-03-29,45.24,False
29,2014-03-30,45.760000000000005,False
30,2014-03-31,44.2,False
0,2014-04-01,45.900000000000006,False
1,2014-04-02,44.82,False
2,2014-04-03,44.82,False
3,2014-04-04,45.36,False
4,2014-04-05,48.6,False
5,2014-04-06,48.6,False
6,2014-04-07,42.120000000000005,False
7,2014-04-08,50.220000000000006,False
8,2014-04-09,49.14,False
9,2014-04-10,46.440000000000005,False
10,2014-04-11,47.52,False
11,2014-04-12,50.220000000000006,False
12,2014-04-13,52.38,False
13,2014-04-14,46.980000000000004,False
14,2014-04-15,44.82,False
15,2014-04-16,47.52,False
16,2014-04-17,46.980000000000004,False
17,2014-04-18,54.0,False
18,2014-04-19,51.300000000000004,False
19,2014-04-20,49.14,False
20,2014-04-21,48.6,False
21,2014-04-22,50.760000000000005,False
22,2014-04-23,49.68000000000001,False
23,2014-04-24,48.06,False
24,2014-04-25,51.300000000000004,False
25,2014-04-26,53.46,False
26,2014-04-27,49.14,False
27,2014-04-28,49.14,False
28,2014-04-29,44.82,False
29,2014-04-30,47.52,False
