,date,PFE,isPartial
13,2014-05-14,31.799999999999997,False
14,2014-05-15,39.0,False
15,2014-05-16,60.0,False
16,2014-05-17,24.599999999999998,False
17,2014-05-18,31.799999999999997,False
18,2014-05-19,40.199999999999996,False
19,2014-05-20,34.8,False
20,2014-05-21,37.8,False
21,2014-05-22,43.199999999999996,False
22,2014-05-23,41.4,False
23,2014-05-24,17.4,False
24,2014-05-25,16.2,False
25,2014-05-26,33.6,False
26,2014-05-27,37.199999999999996,False
27,2014-05-28,33.6,False
28,2014-05-29,25.2,False
29,2014-05-30,42.0,False
30,2014-05-31,19.2,False
0,2014-06-01,27.0,False
1,2014-06-02,33.5,False
2,2014-06-03,34.5,False
3,2014-06-04,50.0,False
4,2014-06-05,39.0,False
5,2014-06-06,32.5,False
6,2014-06-07,27.0,False
7,2014-06-08,20.5,False
8,2014-06-09,40.0,False
9,2014-06-10,38.0,False
10,2014-06-11,44.0,False
11,2014-06-12,39.0,False
12,2014-06-13,35.5,False
13,2014-06-14,18.0,False
14,2014-06-15,24.0,False
15,2014-06-16,35.5,False
16,2014-06-17,39.0,False
17,2014-06-18,41.5,False
18,2014-06-19,28.5,False
19,2014-06-20,32.0,False
20,2014-06-21,29.0,False
21,2014-06-22,16.5,False
22,2014-06-23,30.0,False
23,2014-06-24,27.5,False
24,2014-06-25,35.0,False
25,2014-06-26,36.0,False
26,2014-06-27,39.0,False
27,2014-06-28,11.0,False
28,2014-06-29,15.0,False
29,2014-06-30,29.0,False
0,2014-07-01,26.0,False
1,2014-07-02,24.0,False
2,2014-07-03,32.0,False
3,2014-07-04,26.400000000000002,False
4,2014-07-05,12.8,False
5,2014-07-06,6.4,False
6,2014-07-07,28.8,False
7,2014-07-08,26.400000000000002,False
8,2014-07-09,20.400000000000002,False
9,2014-07-10,28.0,False
10,2014-07-11,30.8,False
11,2014-07-12,7.2,False
12,2014-07-13,8.4,False
13,2014-07-14,29.200000000000003,False
14,2014-07-15,29.200000000000003,False
15,2014-07-16,28.400000000000002,False
16,2014-07-17,36.0,False
17,2014-07-18,25.200000000000003,False
18,2014-07-19,10.8,False
19,2014-07-20,9.200000000000001,False
20,2014-07-21,24.0,False
21,2014-07-22,21.6,False
22,2014-07-23,29.6,False
23,2014-07-24,25.6,False
24,2014-07-25,26.8,False
25,2014-07-26,13.200000000000001,False
26,2014-07-27,12.4,False
27,2014-07-28,30.400000000000002,False
28,2014-07-29,40.0,False
29,2014-07-30,31.200000000000003,False
30,2014-07-31,31.6,False
0,2014-08-01,24.57,False
1,2014-08-02,7.41,False
2,2014-08-03,8.58,False
3,2014-08-04,33.15,False
4,2014-08-05,21.84,False
5,2014-08-06,26.130000000000003,False
6,2014-08-07,31.59,False
7,2014-08-08,23.400000000000002,False
8,2014-08-09,13.26,False
9,2014-08-10,2.34,False
10,2014-08-11,21.060000000000002,False
11,2014-08-12,36.27,False
12,2014-08-13,30.42,False
13,2014-08-14,24.18,False
14,2014-08-15,39.0,False
15,2014-08-16,15.600000000000001,False
16,2014-08-17,8.19,False
17,2014-08-18,18.72,False
18,2014-08-19,15.99,False
19,2014-08-20,22.23,False
20,2014-08-21,17.94,False
21,2014-08-22,31.98,False
22,2014-08-23,12.870000000000001,False
23,2014-08-24,11.700000000000001,False
24,2014-08-25,27.3,False
25,2014-08-26,24.18,False
26,2014-08-27,28.86,False
27,2014-08-28,22.62,False
28,2014-08-29,28.86,False
29,2014-08-30,9.36,False
30,2014-08-31,8.19,False
0,2014-09-01,17.22,False
1,2014-09-02,24.599999999999998,False
2,2014-09-03,41.0,False
3,2014-09-04,18.86,False
4,2014-09-05,19.68,False
5,2014-09-06,8.61,False
6,2014-09-07,3.28,False
7,2014-09-08,22.549999999999997,False
8,2014-09-09,24.599999999999998,False
9,2014-09-10,30.749999999999996,False
10,2014-09-11,22.549999999999997,False
11,2014-09-12,17.63,False
12,2014-09-13,9.43,False
13,2014-09-14,4.1,False
14,2014-09-15,36.489999999999995,False
15,2014-09-16,31.979999999999997,False
16,2014-09-17,22.139999999999997,False
17,2014-09-18,32.39,False
18,2014-09-19,34.44,False
19,2014-09-20,14.76,False
20,2014-09-21,13.53,False
21,2014-09-22,20.09,False
22,2014-09-23,25.009999999999998,False
23,2014-09-24,20.5,False
24,2014-09-25,25.009999999999998,False
25,2014-09-26,26.24,False
26,2014-09-27,13.12,False
27,2014-09-28,13.53,False
28,2014-09-29,32.39,False
29,2014-09-30,25.419999999999998,False
0,2014-10-01,29.759999999999998,False
1,2014-10-02,24.48,False
2,2014-10-03,22.08,False
3,2014-10-04,9.6,False
4,2014-10-05,10.08,False
5,2014-10-06,31.2,False
6,2014-10-07,31.2,False
7,2014-10-08,24.48,False
8,2014-10-09,30.24,False
9,2014-10-10,27.84,False
10,2014-10-11,17.28,False
11,2014-10-12,12.0,False
12,2014-10-13,28.799999999999997,False
13,2014-10-14,36.96,False
14,2014-10-15,36.48,False
15,2014-10-16,33.12,False
16,2014-10-17,37.92,False
17,2014-10-18,14.399999999999999,False
18,2014-10-19,17.759999999999998,False
19,2014-10-20,36.48,False
20,2014-10-21,36.0,False
21,2014-10-22,35.04,False
22,2014-10-23,32.16,False
23,2014-10-24,48.0,False
24,2014-10-25,12.959999999999999,False
25,2014-10-26,8.16,False
26,2014-10-27,39.36,False
27,2014-10-28,43.68,False
28,2014-10-29,40.8,False
29,2014-10-30,44.16,False
30,2014-10-31,36.0,False
0,2014-11-01,21.6,False
1,2014-11-02,11.600000000000001,False
2,2014-11-03,23.200000000000003,False
3,2014-11-04,23.6,False
4,2014-11-05,29.200000000000003,False
5,2014-11-06,30.8,False
6,2014-11-07,27.200000000000003,False
7,2014-11-08,14.4,False
8,2014-11-09,12.8,False
9,2014-11-10,23.200000000000003,False
10,2014-11-11,33.6,False
11,2014-11-12,29.200000000000003,False
12,2014-11-13,26.8,False
13,2014-11-14,34.0,False
14,2014-11-15,14.0,False
15,2014-11-16,8.8,False
16,2014-11-17,38.800000000000004,False
17,2014-11-18,32.800000000000004,False
18,2014-11-19,30.0,False
19,2014-11-20,20.0,False
20,2014-11-21,29.6,False
21,2014-11-22,8.8,False
22,2014-11-23,10.0,False
23,2014-11-24,40.0,False
24,2014-11-25,23.6,False
25,2014-11-26,33.6,False
26,2014-11-27,22.8,False
27,2014-11-28,22.8,False
28,2014-11-29,17.6,False
29,2014-11-30,12.4,False
0,2014-12-01,31.159999999999997,False
1,2014-12-02,34.03,False
2,2014-12-03,41.0,False
3,2014-12-04,27.88,False
4,2014-12-05,34.44,False
5,2014-12-06,14.35,False
6,2014-12-07,18.45,False
7,2014-12-08,27.88,False
8,2014-12-09,37.72,False
9,2014-12-10,32.39,False
10,2014-12-11,29.93,False
11,2014-12-12,23.369999999999997,False
12,2014-12-13,19.68,False
13,2014-12-14,15.989999999999998,False
14,2014-12-15,36.489999999999995,False
15,2014-12-16,30.34,False
16,2014-12-17,29.11,False
17,2014-12-18,29.52,False
18,2014-12-19,31.569999999999997,False
19,2014-12-20,21.73,False
20,2014-12-21,11.889999999999999,False
21,2014-12-22,34.85,False
22,2014-12-23,25.419999999999998,False
23,2014-12-24,27.47,False
24,2014-12-25,18.86,False
25,2014-12-26,22.549999999999997,False
26,2014-12-27,12.709999999999999,False
27,2014-12-28,8.61,False
28,2014-12-29,21.32,False
29,2014-12-30,20.5,False
30,2014-12-31,19.27,False
0,2015-01-01,10.530000000000001,False
1,2015-01-02,13.26,False
2,2015-01-03,8.58,False
3,2015-01-04,5.07,False
4,2015-01-05,14.040000000000001,False
5,2015-01-06,19.11,False
6,2015-01-07,24.57,False
7,2015-01-08,22.62,False
8,2015-01-09,17.55,False
9,2015-01-10,8.19,False
10,2015-01-11,17.55,False
11,2015-01-12,23.01,False
12,2015-01-13,27.69,False
13,2015-01-14,32.370000000000005,False
14,2015-01-15,22.62,False
15,2015-01-16,28.86,False
16,2015-01-17,7.41,False
17,2015-01-18,10.14,False
18,2015-01-19,26.130000000000003,False
19,2015-01-20,28.080000000000002,False
20,2015-01-21,23.01,False
21,2015-01-22,31.200000000000003,False
22,2015-01-23,23.01,False
23,2015-01-24,16.77,False
24,2015-01-25,7.41,False
25,2015-01-26,27.3,False
26,2015-01-27,39.0,False
27,2015-01-28,35.49,False
28,2015-01-29,31.200000000000003,False
29,2015-01-30,36.660000000000004,False
30,2015-01-31,10.530000000000001,False
0,2015-02-01,13.16,False
1,2015-02-02,31.02,False
2,2015-02-03,41.36,False
3,2015-02-04,39.01,False
4,2015-02-05,45.589999999999996,False
5,2015-02-06,36.66,False
6,2015-02-07,20.209999999999997,False
7,2015-02-08,12.69,False
8,2015-02-09,32.9,False
9,2015-02-10,47.0,False
10,2015-02-11,38.54,False
11,2015-02-12,45.12,False
12,2015-02-13,36.66,False
13,2015-02-14,12.69,False
14,2015-02-15,13.16,False
15,2015-02-16,23.029999999999998,False
16,2015-02-17,27.729999999999997,False
17,2015-02-18,39.48,False
18,2015-02-19,32.43,False
19,2015-02-20,41.83,False
20,2015-02-21,18.33,False
21,2015-02-22,16.919999999999998,False
22,2015-02-23,31.959999999999997,False
23,2015-02-24,36.66,False
24,2015-02-25,29.139999999999997,False
25,2015-02-26,41.83,False
26,2015-02-27,40.89,False
27,2015-02-28,17.86,False
0,2015-03-01,14.19,False
1,2015-03-02,36.98,False
2,2015-03-03,30.53,False
3,2015-03-04,30.53,False
4,2015-03-05,33.11,False
5,2015-03-06,36.55,False
6,2015-03-07,18.06,False
7,2015-03-08,15.91,False
8,2015-03-09,35.26,False
9,2015-03-10,24.94,False
10,2015-03-11,37.41,False
11,2015-03-12,33.97,False
12,2015-03-13,43.0,False
13,2015-03-14,19.35,False
14,2015-03-15,11.18,False
15,2015-03-16,29.669999999999998,False
16,2015-03-17,34.83,False
17,2015-03-18,27.95,False
18,2015-03-19,32.68,False
19,2015-03-20,29.669999999999998,False
20,2015-03-21,19.35,False
21,2015-03-22,12.9,False
22,2015-03-23,32.25,False
23,2015-03-24,32.25,False
24,2015-03-25,23.65,False
25,2015-03-26,20.21,False
26,2015-03-27,21.93,False
27,2015-03-28,10.75,False
28,2015-03-29,18.49,False
29,2015-03-30,25.8,False
30,2015-03-31,27.09,False
0,2015-04-01,33.11,False
1,2015-04-02,23.65,False
2,2015-04-03,21.93,False
3,2015-04-04,11.18,False
4,2015-04-05,10.32,False
5,2015-04-06,28.81,False
6,2015-04-07,33.11,False
7,2015-04-08,27.95,False
8,2015-04-09,30.53,False
9,2015-04-10,35.69,False
10,2015-04-11,15.48,False
11,2015-04-12,16.77,False
12,2015-04-13,20.21,False
13,2015-04-14,32.68,False
14,2015-04-15,30.53,False
15,2015-04-16,24.509999999999998,False
16,2015-04-17,35.26,False
17,2015-04-18,14.19,False
18,2015-04-19,16.34,False
19,2015-04-20,26.66,False
20,2015-04-21,28.38,False
21,2015-04-22,27.95,False
22,2015-04-23,26.23,False
23,2015-04-24,27.09,False
24,2015-04-25,7.74,False
25,2015-04-26,15.049999999999999,False
26,2015-04-27,43.0,False
27,2015-04-28,34.83,False
28,2015-04-29,32.68,False
29,2015-04-30,24.08,False
0,2015-05-01,28.060000000000002,False
1,2015-05-02,11.5,False
2,2015-05-03,14.26,False
3,2015-05-04,35.42,False
4,2015-05-05,32.660000000000004,False
5,2015-05-06,35.88,False
6,2015-05-07,41.86,False
7,2015-05-08,34.96,False
8,2015-05-09,17.02,False
9,2015-05-10,22.540000000000003,False
10,2015-05-11,30.82,False
11,2015-05-12,33.120000000000005,False
12,2015-05-13,27.14,False
13,2015-05-14,39.56,False
14,2015-05-15,38.18,False
15,2015-05-16,21.16,False
16,2015-05-17,21.62,False
17,2015-05-18,40.480000000000004,False
18,2015-05-19,46.0,False
19,2015-05-20,38.18,False
20,2015-05-21,45.54,False
21,2015-05-22,43.24,False
22,2015-05-23,20.240000000000002,False
23,2015-05-24,24.84,False
24,2015-05-25,36.34,False
25,2015-05-26,41.86,False
26,2015-05-27,37.72,False
27,2015-05-28,40.940000000000005,False
28,2015-05-29,44.160000000000004,False
29,2015-05-30,19.32,False
30,2015-05-31,17.48,False
0,2015-06-01,31.24,False
1,2015-06-02,26.4,False
2,2015-06-03,44.0,False
3,2015-06-04,30.36,False
4,2015-06-05,25.080000000000002,False
5,2015-06-06,11.88,False
6,2015-06-07,22.0,False
7,2015-06-08,38.72,False
8,2015-06-09,37.4,False
9,2015-06-10,38.28,False
10,2015-06-11,39.6,False
11,2015-06-12,33.88,False
12,2015-06-13,18.92,False
13,2015-06-14,20.68,False
14,2015-06-15,30.36,False
15,2015-06-16,29.04,False
16,2015-06-17,18.48,False
17,2015-06-18,24.2,False
18,2015-06-19,23.76,False
19,2015-06-20,7.92,False
20,2015-06-21,10.12,False
21,2015-06-22,32.56,False
22,2015-06-23,36.96,False
23,2015-06-24,23.76,False
24,2015-06-25,42.68,False
25,2015-06-26,26.84,False
26,2015-06-27,6.6,False
27,2015-06-28,13.2,False
28,2015-06-29,26.84,False
29,2015-06-30,24.64,False
0,2015-07-01,19.95,False
1,2015-07-02,23.099999999999998,False
2,2015-07-03,20.65,False
3,2015-07-04,9.45,False
4,2015-07-05,8.399999999999999,False
5,2015-07-06,19.599999999999998,False
6,2015-07-07,26.599999999999998,False
7,2015-07-08,21.349999999999998,False
8,2015-07-09,16.799999999999997,False
9,2015-07-10,21.349999999999998,False
10,2015-07-11,9.45,False
11,2015-07-12,5.25,False
12,2015-07-13,30.799999999999997,False
13,2015-07-14,21.0,False
14,2015-07-15,22.75,False
15,2015-07-16,20.65,False
16,2015-07-17,30.799999999999997,False
17,2015-07-18,8.75,False
18,2015-07-19,9.1,False
19,2015-07-20,27.299999999999997,False
20,2015-07-21,23.45,False
21,2015-07-22,28.7,False
22,2015-07-23,16.45,False
23,2015-07-24,21.0,False
24,2015-07-25,9.1,False
25,2015-07-26,8.399999999999999,False
26,2015-07-27,15.399999999999999,False
27,2015-07-28,35.0,False
28,2015-07-29,26.599999999999998,False
29,2015-07-30,28.0,False
30,2015-07-31,27.299999999999997,False
0,2015-08-01,13.68,False
1,2015-08-02,8.64,False
2,2015-08-03,28.799999999999997,False
3,2015-08-04,26.279999999999998,False
4,2015-08-05,30.599999999999998,False
5,2015-08-06,26.279999999999998,False
6,2015-08-07,24.84,False
7,2015-08-08,9.36,False
8,2015-08-09,10.44,False
9,2015-08-10,29.16,False
10,2015-08-11,28.08,False
11,2015-08-12,31.32,False
12,2015-08-13,30.599999999999998,False
13,2015-08-14,29.16,False
14,2015-08-15,6.12,False
15,2015-08-16,9.719999999999999,False
16,2015-08-17,24.84,False
17,2015-08-18,25.919999999999998,False
18,2015-08-19,28.08,False
19,2015-08-20,26.279999999999998,False
20,2015-08-21,33.839999999999996,False
21,2015-08-22,11.52,False
22,2015-08-23,9.0,False
23,2015-08-24,28.799999999999997,False
24,2015-08-25,34.92,False
25,2015-08-26,36.0,False
26,2015-08-27,35.64,False
27,2015-08-28,23.759999999999998,False
28,2015-08-29,11.879999999999999,False
29,2015-08-30,9.36,False
30,2015-08-31,28.799999999999997,False
0,2015-09-01,34.96,False
1,2015-09-02,34.2,False
2,2015-09-03,25.080000000000002,False
3,2015-09-04,19.76,False
4,2015-09-05,10.26,False
5,2015-09-06,6.84,False
6,2015-09-07,6.84,False
7,2015-09-08,20.52,False
8,2015-09-09,19.76,False
9,2015-09-10,31.16,False
10,2015-09-11,25.46,False
11,2015-09-12,8.74,False
12,2015-09-13,11.78,False
13,2015-09-14,34.58,False
14,2015-09-15,36.480000000000004,False
15,2015-09-16,22.42,False
16,2015-09-17,28.12,False
17,2015-09-18,38.0,False
18,2015-09-19,9.88,False
19,2015-09-20,8.74,False
20,2015-09-21,28.5,False
21,2015-09-22,32.3,False
22,2015-09-23,21.28,False
23,2015-09-24,22.04,False
24,2015-09-25,26.6,False
25,2015-09-26,8.74,False
26,2015-09-27,9.88,False
27,2015-09-28,23.56,False
28,2015-09-29,34.96,False
29,2015-09-30,26.6,False
0,2015-10-01,26.23,False
1,2015-10-02,22.79,False
2,2015-10-03,13.76,False
3,2015-10-04,18.919999999999998,False
4,2015-10-05,26.66,False
5,2015-10-06,27.95,False
6,2015-10-07,30.53,False
7,2015-10-08,21.5,False
8,2015-10-09,21.5,False
9,2015-10-10,14.62,False
10,2015-10-11,10.75,False
11,2015-10-12,28.38,False
12,2015-10-13,27.95,False
13,2015-10-14,18.49,False
14,2015-10-15,26.23,False
15,2015-10-16,27.95,False
16,2015-10-17,15.48,False
17,2015-10-18,17.63,False
18,2015-10-19,23.65,False
19,2015-10-20,24.509999999999998,False
20,2015-10-21,30.099999999999998,False
21,2015-10-22,28.38,False
22,2015-10-23,24.08,False
23,2015-10-24,15.48,False
24,2015-10-25,12.9,False
25,2015-10-26,36.12,False
26,2015-10-27,24.509999999999998,False
27,2015-10-28,28.81,False
28,2015-10-29,43.0,False
29,2015-10-30,31.39,False
30,2015-10-31,12.04,False
0,2015-11-01,9.12,False
1,2015-11-02,12.48,False
2,2015-11-03,23.52,False
3,2015-11-04,17.28,False
4,2015-11-05,21.119999999999997,False
5,2015-11-06,21.599999999999998,False
6,2015-11-07,6.72,False
7,2015-11-08,7.68,False
8,2015-11-09,17.759999999999998,False
9,2015-11-10,19.2,False
10,2015-11-11,19.2,False
11,2015-11-12,14.879999999999999,False
12,2015-11-13,17.28,False
13,2015-11-14,3.36,False
14,2015-11-15,6.24,False
15,2015-11-16,17.28,False
16,2015-11-17,18.24,False
17,2015-11-18,13.44,False
18,2015-11-19,28.799999999999997,False
19,2015-11-20,23.52,False
20,2015-11-21,12.48,False
21,2015-11-22,8.16,False
22,2015-11-23,48.0,False
23,2015-11-24,29.279999999999998,False
24,2015-11-25,23.04,False
25,2015-11-26,15.36,False
26,2015-11-27,9.12,False
27,2015-11-28,9.6,False
28,2015-11-29,9.12,False
29,2015-11-30,21.119999999999997,False
0,2015-12-01,37.0,False
1,2015-12-02,27.75,False
2,2015-12-03,24.79,False
3,2015-12-04,25.53,False
4,2015-12-05,11.1,False
5,2015-12-06,12.95,False
6,2015-12-07,14.8,False
7,2015-12-08,23.31,False
8,2015-12-09,24.79,False
9,2015-12-10,29.23,False
10,2015-12-11,19.61,False
11,2015-12-12,19.98,False
12,2015-12-13,12.209999999999999,False
13,2015-12-14,20.72,False
14,2015-12-15,32.56,False
15,2015-12-16,26.27,False
16,2015-12-17,15.54,False
17,2015-12-18,14.43,False
18,2015-12-19,12.209999999999999,False
19,2015-12-20,5.18,False
20,2015-12-21,17.759999999999998,False
21,2015-12-22,23.68,False
22,2015-12-23,16.65,False
23,2015-12-24,13.32,False
24,2015-12-25,11.47,False
25,2015-12-26,7.03,False
26,2015-12-27,7.77,False
27,2015-12-28,17.02,False
28,2015-12-29,20.35,False
29,2015-12-30,13.32,False
30,2015-12-31,16.65,False
0,2016-01-01,10.92,False
1,2016-01-02,15.12,False
2,2016-01-03,12.18,False
3,2016-01-04,32.339999999999996,False
4,2016-01-05,38.64,False
5,2016-01-06,30.66,False
6,2016-01-07,42.0,False
7,2016-01-08,36.12,False
8,2016-01-09,15.12,False
9,2016-01-10,13.02,False
10,2016-01-11,23.939999999999998,False
11,2016-01-12,32.76,False
12,2016-01-13,26.459999999999997,False
13,2016-01-14,37.379999999999995,False
14,2016-01-15,39.9,False
15,2016-01-16,14.7,False
16,2016-01-17,18.06,False
17,2016-01-18,26.04,False
18,2016-01-19,30.24,False
19,2016-01-20,37.379999999999995,False
20,2016-01-21,32.339999999999996,False
21,2016-01-22,40.32,False
22,2016-01-23,16.8,False
23,2016-01-24,7.9799999999999995,False
24,2016-01-25,25.619999999999997,False
25,2016-01-26,30.66,False
26,2016-01-27,38.64,False
27,2016-01-28,32.339999999999996,False
28,2016-01-29,36.96,False
29,2016-01-30,13.86,False
30,2016-01-31,14.7,False
0,2016-02-01,41.0,False
1,2016-02-02,45.0,False
2,2016-02-03,39.5,False
3,2016-02-04,41.0,False
4,2016-02-05,34.5,False
5,2016-02-06,15.5,False
6,2016-02-07,16.0,False
7,2016-02-08,31.5,False
8,2016-02-09,24.5,False
9,2016-02-10,34.0,False
10,2016-02-11,31.5,False
11,2016-02-12,50.0,False
12,2016-02-13,20.5,False
13,2016-02-14,19.5,False
14,2016-02-15,29.5,False
15,2016-02-16,34.5,False
16,2016-02-17,43.5,False
17,2016-02-18,39.5,False
18,2016-02-19,31.0,False
19,2016-02-20,18.0,False
20,2016-02-21,16.5,False
21,2016-02-22,41.5,False
22,2016-02-23,40.5,False
23,2016-02-24,49.5,False
24,2016-02-25,37.5,False
25,2016-02-26,42.5,False
26,2016-02-27,13.0,False
27,2016-02-28,11.0,False
28,2016-02-29,41.5,False
0,2016-03-01,37.24,False
1,2016-03-02,24.99,False
2,2016-03-03,23.52,False
3,2016-03-04,29.89,False
4,2016-03-05,18.62,False
5,2016-03-06,20.09,False
6,2016-03-07,33.32,False
7,2016-03-08,23.52,False
8,2016-03-09,25.48,False
9,2016-03-10,35.769999999999996,False
10,2016-03-11,37.24,False
11,2016-03-12,9.31,False
12,2016-03-13,13.23,False
13,2016-03-14,37.24,False
14,2016-03-15,33.81,False
15,2016-03-16,31.849999999999998,False
16,2016-03-17,32.339999999999996,False
17,2016-03-18,32.339999999999996,False
18,2016-03-19,20.09,False
19,2016-03-20,16.66,False
20,2016-03-21,24.99,False
21,2016-03-22,31.36,False
22,2016-03-23,30.38,False
23,2016-03-24,33.32,False
24,2016-03-25,13.719999999999999,False
25,2016-03-26,11.76,False
26,2016-03-27,9.8,False
27,2016-03-28,20.09,False
28,2016-03-29,25.97,False
29,2016-03-30,49.0,False
30,2016-03-31,24.99,False
0,2016-04-01,28.05,False
1,2016-04-02,13.200000000000001,False
2,2016-04-03,14.3,False
3,2016-04-04,26.400000000000002,False
4,2016-04-05,39.6,False
5,2016-04-06,55.00000000000001,False
6,2016-04-07,42.35,False
7,2016-04-08,38.5,False
8,2016-04-09,18.700000000000003,False
9,2016-04-10,11.0,False
10,2016-04-11,30.800000000000004,False
11,2016-04-12,36.300000000000004,False
12,2016-04-13,29.700000000000003,False
13,2016-04-14,29.700000000000003,False
14,2016-04-15,31.35,False
15,2016-04-16,11.0,False
16,2016-04-17,10.450000000000001,False
17,2016-04-18,31.900000000000002,False
18,2016-04-19,26.950000000000003,False
19,2016-04-20,28.6,False
20,2016-04-21,29.700000000000003,False
21,2016-04-22,22.0,False
22,2016-04-23,15.400000000000002,False
23,2016-04-24,11.0,False
24,2016-04-25,28.05,False
25,2016-04-26,41.25,False
26,2016-04-27,20.900000000000002,False
27,2016-04-28,22.55,False
28,2016-04-29,29.150000000000002,False
29,2016-04-30,15.950000000000001,False
0,2016-05-01,19.61,False
1,2016-05-02,40.28,False
2,2016-05-03,53.0,False
3,2016-05-04,39.75,False
4,2016-05-05,43.99,False
5,2016-05-06,39.75,False
6,2016-05-07,15.370000000000001,False
7,2016-05-08,18.02,False
8,2016-05-09,42.400000000000006,False
9,2016-05-10,42.400000000000006,False
10,2016-05-11,41.34,False
11,2016-05-12,44.52,False
12,2016-05-13,38.160000000000004,False
13,2016-05-14,25.970000000000002,False
14,2016-05-15,19.61,False
15,2016-05-16,47.7,False
16,2016-05-17,43.99,False
17,2016-05-18,41.34,False
18,2016-05-19,39.75,False
19,2016-05-20,41.34,False
20,2016-05-21,27.03,False
21,2016-05-22,25.44,False
22,2016-05-23,42.93,False
23,2016-05-24,45.050000000000004,False
24,2016-05-25,39.22,False
25,2016-05-26,37.1,False
26,2016-05-27,37.1,False
27,2016-05-28,24.380000000000003,False
28,2016-05-29,23.32,False
29,2016-05-30,37.63,False
30,2016-05-31,39.22,False
0,2016-06-01,46.06,False
1,2016-06-02,27.439999999999998,False
2,2016-06-03,32.83,False
3,2016-06-04,20.09,False
4,2016-06-05,20.58,False
5,2016-06-06,33.81,False
6,2016-06-07,32.83,False
7,2016-06-08,42.14,False
8,2016-06-09,46.06,False
9,2016-06-10,28.91,False
10,2016-06-11,24.009999999999998,False
11,2016-06-12,14.209999999999999,False
12,2016-06-13,36.75,False
13,2016-06-14,45.57,False
14,2016-06-15,41.16,False
15,2016-06-16,29.89,False
16,2016-06-17,37.73,False
17,2016-06-18,5.39,False
18,2016-06-19,9.8,False
19,2016-06-20,38.22,False
20,2016-06-21,36.75,False
21,2016-06-22,29.89,False
22,2016-06-23,25.97,False
23,2016-06-24,49.0,False
24,2016-06-25,8.82,False
25,2016-06-26,8.82,False
26,2016-06-27,31.849999999999998,False
27,2016-06-28,35.769999999999996,False
28,2016-06-29,35.28,False
29,2016-06-30,34.79,False
0,2016-07-01,37.0,False
1,2016-07-02,9.99,False
2,2016-07-03,11.84,False
3,2016-07-04,25.16,False
4,2016-07-05,27.009999999999998,False
5,2016-07-06,29.23,False
6,2016-07-07,26.27,False
7,2016-07-08,21.09,False
8,2016-07-09,15.54,False
9,2016-07-10,12.209999999999999,False
10,2016-07-11,28.86,False
11,2016-07-12,24.79,False
12,2016-07-13,32.56,False
13,2016-07-14,28.49,False
14,2016-07-15,34.04,False
15,2016-07-16,11.84,False
16,2016-07-17,8.51,False
17,2016-07-18,35.519999999999996,False
18,2016-07-19,27.75,False
19,2016-07-20,26.27,False
20,2016-07-21,29.6,False
21,2016-07-22,28.86,False
22,2016-07-23,10.73,False
23,2016-07-24,6.29,False
24,2016-07-25,21.46,False
25,2016-07-26,25.9,False
26,2016-07-27,21.46,False
27,2016-07-28,25.9,False
28,2016-07-29,29.6,False
29,2016-07-30,12.58,False
30,2016-07-31,8.51,False
0,2016-08-01,29.900000000000002,False
1,2016-08-02,46.0,False
2,2016-08-03,28.98,False
3,2016-08-04,27.14,False
4,2016-08-05,29.44,False
5,2016-08-06,6.9,False
6,2016-08-07,10.58,False
7,2016-08-08,27.6,False
8,2016-08-09,32.660000000000004,False
9,2016-08-10,26.220000000000002,False
10,2016-08-11,28.52,False
11,2016-08-12,22.540000000000003,False
12,2016-08-13,5.0600000000000005,False
13,2016-08-14,5.0600000000000005,False
14,2016-08-15,28.52,False
15,2016-08-16,27.6,False
16,2016-08-17,23.0,False
17,2016-08-18,22.080000000000002,False
18,2016-08-19,22.080000000000002,False
19,2016-08-20,9.66,False
20,2016-08-21,9.66,False
21,2016-08-22,28.52,False
22,2016-08-23,25.3,False
23,2016-08-24,31.740000000000002,False
24,2016-08-25,26.220000000000002,False
25,2016-08-26,23.46,False
26,2016-08-27,4.140000000000001,False
27,2016-08-28,5.98,False
28,2016-08-29,14.26,False
29,2016-08-30,20.240000000000002,False
30,2016-08-31,15.64,False
0,2016-09-01,33.44,False
1,2016-09-02,31.92,False
2,2016-09-03,14.44,False
3,2016-09-04,9.5,False
4,2016-09-05,11.78,False
5,2016-09-06,34.2,False
6,2016-09-07,21.66,False
7,2016-09-08,24.7,False
8,2016-09-09,33.06,False
9,2016-09-10,15.58,False
10,2016-09-11,9.120000000000001,False
11,2016-09-12,25.080000000000002,False
12,2016-09-13,24.32,False
13,2016-09-14,28.88,False
14,2016-09-15,35.72,False
15,2016-09-16,28.12,False
16,2016-09-17,11.4,False
17,2016-09-18,12.16,False
18,2016-09-19,31.92,False
19,2016-09-20,31.92,False
20,2016-09-21,26.98,False
21,2016-09-22,30.4,False
22,2016-09-23,30.02,False
23,2016-09-24,16.34,False
24,2016-09-25,10.26,False
25,2016-09-26,30.78,False
26,2016-09-27,36.1,False
27,2016-09-28,28.88,False
28,2016-09-29,32.68,False
29,2016-09-30,38.0,False
0,2016-10-01,15.99,False
1,2016-10-02,9.36,False
2,2016-10-03,32.370000000000005,False
3,2016-10-04,23.400000000000002,False
4,2016-10-05,34.71,False
5,2016-10-06,39.0,False
6,2016-10-07,26.130000000000003,False
7,2016-10-08,11.31,False
8,2016-10-09,14.43,False
9,2016-10-10,31.98,False
