,date,FB,isPartial
23,2016-10-24,64.6,False
24,2016-10-25,64.6,False
25,2016-10-26,63.08,False
26,2016-10-27,64.6,False
27,2016-10-28,66.88,False
28,2016-10-29,76.0,False
29,2016-10-30,71.44,False
30,2016-10-31,65.36,False
0,2016-11-01,62.99999999999999,False
1,2016-11-02,63.699999999999996,False
2,2016-11-03,62.3,False
3,2016-11-04,62.99999999999999,False
4,2016-11-05,70.0,False
5,2016-11-06,66.5,False
6,2016-11-07,57.4,False
7,2016-11-08,58.8,False
8,2016-11-09,56.0,False
9,2016-11-10,60.9,False
10,2016-11-11,61.599999999999994,False
11,2016-11-12,67.89999999999999,False
12,2016-11-13,62.99999999999999,False
13,2016-11-14,59.49999999999999,False
14,2016-11-15,58.099999999999994,False
15,2016-11-16,60.199999999999996,False
16,2016-11-17,58.8,False
17,2016-11-18,61.599999999999994,False
18,2016-11-19,67.19999999999999,False
19,2016-11-20,67.19999999999999,False
20,2016-11-21,58.8,False
21,2016-11-22,57.4,False
22,2016-11-23,59.49999999999999,False
23,2016-11-24,61.599999999999994,False
24,2016-11-25,60.199999999999996,False
25,2016-11-26,67.19999999999999,False
26,2016-11-27,63.699999999999996,False
27,2016-11-28,58.099999999999994,False
28,2016-11-29,56.0,False
29,2016-11-30,57.4,False
0,2016-12-01,57.75,False
1,2016-12-02,61.5,False
2,2016-12-03,70.5,False
3,2016-12-04,63.75,False
4,2016-12-05,56.25,False
5,2016-12-06,58.5,False
6,2016-12-07,60.0,False
7,2016-12-08,60.75,False
8,2016-12-09,61.5,False
9,2016-12-10,69.75,False
10,2016-12-11,66.0,False
11,2016-12-12,60.75,False
12,2016-12-13,60.75,False
13,2016-12-14,60.0,False
14,2016-12-15,61.5,False
15,2016-12-16,63.0,False
16,2016-12-17,67.5,False
17,2016-12-18,68.25,False
18,2016-12-19,60.75,False
19,2016-12-20,62.25,False
20,2016-12-21,62.25,False
21,2016-12-22,63.75,False
22,2016-12-23,66.0,False
23,2016-12-24,72.0,False
24,2016-12-25,75.0,False
25,2016-12-26,66.0,False
26,2016-12-27,64.5,False
27,2016-12-28,63.75,False
28,2016-12-29,64.5,False
29,2016-12-30,65.25,False
30,2016-12-31,74.25,False
0,2017-01-01,70.0,False
1,2017-01-02,61.599999999999994,False
2,2017-01-03,57.4,False
3,2017-01-04,57.4,False
4,2017-01-05,58.099999999999994,False
5,2017-01-06,59.49999999999999,False
6,2017-01-07,63.699999999999996,False
7,2017-01-08,61.599999999999994,False
8,2017-01-09,56.0,False
9,2017-01-10,55.3,False
10,2017-01-11,53.199999999999996,False
11,2017-01-12,56.699999999999996,False
12,2017-01-13,56.0,False
13,2017-01-14,63.699999999999996,False
14,2017-01-15,59.49999999999999,False
15,2017-01-16,56.0,False
16,2017-01-17,54.599999999999994,False
17,2017-01-18,53.199999999999996,False
18,2017-01-19,56.0,False
19,2017-01-20,54.599999999999994,False
20,2017-01-21,63.699999999999996,False
21,2017-01-22,59.49999999999999,False
22,2017-01-23,54.599999999999994,False
23,2017-01-24,54.599999999999994,False
24,2017-01-25,54.599999999999994,False
25,2017-01-26,55.3,False
26,2017-01-27,57.4,False
27,2017-01-28,60.199999999999996,False
28,2017-01-29,58.8,False
29,2017-01-30,53.199999999999996,False
30,2017-01-31,53.9,False
0,2017-02-01,57.800000000000004,False
1,2017-02-02,59.84,False
2,2017-02-03,60.52,False
3,2017-02-04,65.96000000000001,False
4,2017-02-05,63.92,False
5,2017-02-06,57.120000000000005,False
6,2017-02-07,57.800000000000004,False
7,2017-02-08,57.800000000000004,False
8,2017-02-09,59.84,False
9,2017-02-10,61.2,False
10,2017-02-11,68.0,False
11,2017-02-12,65.28,False
12,2017-02-13,57.120000000000005,False
13,2017-02-14,60.52,False
14,2017-02-15,59.160000000000004,False
15,2017-02-16,58.480000000000004,False
16,2017-02-17,58.480000000000004,False
17,2017-02-18,66.64,False
18,2017-02-19,64.60000000000001,False
19,2017-02-20,57.800000000000004,False
20,2017-02-21,58.480000000000004,False
21,2017-02-22,57.800000000000004,False
22,2017-02-23,58.480000000000004,False
23,2017-02-24,60.52,False
24,2017-02-25,66.64,False
25,2017-02-26,64.60000000000001,False
26,2017-02-27,57.120000000000005,False
27,2017-02-28,57.120000000000005,False
0,2017-03-01,60.300000000000004,False
1,2017-03-02,57.620000000000005,False
2,2017-03-03,61.64,False
3,2017-03-04,64.99000000000001,False
4,2017-03-05,64.32000000000001,False
5,2017-03-06,54.940000000000005,False
6,2017-03-07,55.61000000000001,False
7,2017-03-08,60.300000000000004,False
8,2017-03-09,58.290000000000006,False
9,2017-03-10,61.64,False
10,2017-03-11,67.0,False
11,2017-03-12,62.31,False
12,2017-03-13,55.61000000000001,False
13,2017-03-14,58.290000000000006,False
14,2017-03-15,58.290000000000006,False
15,2017-03-16,58.290000000000006,False
16,2017-03-17,59.63,False
17,2017-03-18,63.650000000000006,False
18,2017-03-19,62.31,False
19,2017-03-20,55.61000000000001,False
20,2017-03-21,56.95,False
21,2017-03-22,58.290000000000006,False
22,2017-03-23,58.290000000000006,False
23,2017-03-24,58.96,False
24,2017-03-25,64.99000000000001,False
25,2017-03-26,64.32000000000001,False
26,2017-03-27,58.290000000000006,False
27,2017-03-28,56.95,False
28,2017-03-29,58.290000000000006,False
29,2017-03-30,59.63,False
30,2017-03-31,60.970000000000006,False
0,2017-04-01,65.55,False
1,2017-04-02,65.55,False
2,2017-04-03,59.339999999999996,False
3,2017-04-04,60.72,False
4,2017-04-05,57.959999999999994,False
5,2017-04-06,58.65,False
6,2017-04-07,59.339999999999996,False
7,2017-04-08,69.0,False
8,2017-04-09,65.55,False
9,2017-04-10,58.65,False
10,2017-04-11,57.959999999999994,False
11,2017-04-12,58.65,False
12,2017-04-13,62.78999999999999,False
13,2017-04-14,64.86,False
14,2017-04-15,66.92999999999999,False
15,2017-04-16,62.78999999999999,False
16,2017-04-17,59.339999999999996,False
17,2017-04-18,58.65,False
18,2017-04-19,58.65,False
19,2017-04-20,59.339999999999996,False
20,2017-04-21,60.72,False
21,2017-04-22,63.48,False
22,2017-04-23,66.24,False
23,2017-04-24,58.65,False
24,2017-04-25,57.269999999999996,False
25,2017-04-26,55.88999999999999,False
26,2017-04-27,58.65,False
27,2017-04-28,59.339999999999996,False
28,2017-04-29,64.17,False
29,2017-04-30,62.099999999999994,False
0,2017-05-01,58.290000000000006,False
1,2017-05-02,60.300000000000004,False
2,2017-05-03,58.290000000000006,False
3,2017-05-04,61.64,False
4,2017-05-05,60.300000000000004,False
5,2017-05-06,63.650000000000006,False
6,2017-05-07,66.33,False
7,2017-05-08,59.63,False
8,2017-05-09,60.300000000000004,False
9,2017-05-10,58.290000000000006,False
10,2017-05-11,59.63,False
11,2017-05-12,60.970000000000006,False
12,2017-05-13,66.33,False
13,2017-05-14,64.32000000000001,False
14,2017-05-15,60.300000000000004,False
15,2017-05-16,58.96,False
16,2017-05-17,59.63,False
17,2017-05-18,57.620000000000005,False
18,2017-05-19,60.970000000000006,False
19,2017-05-20,64.32000000000001,False
20,2017-05-21,63.650000000000006,False
21,2017-05-22,58.96,False
22,2017-05-23,58.290000000000006,False
23,2017-05-24,59.63,False
24,2017-05-25,59.63,False
25,2017-05-26,62.31,False
26,2017-05-27,67.0,False
27,2017-05-28,64.99000000000001,False
28,2017-05-29,58.96,False
29,2017-05-30,56.95,False
30,2017-05-31,57.620000000000005,False
0,2017-06-01,56.550000000000004,False
1,2017-06-02,57.2,False
2,2017-06-03,63.050000000000004,False
3,2017-06-04,57.85,False
4,2017-06-05,54.6,False
5,2017-06-06,53.300000000000004,False
6,2017-06-07,55.9,False
7,2017-06-08,52.65,False
8,2017-06-09,56.550000000000004,False
9,2017-06-10,65.0,False
10,2017-06-11,61.1,False
11,2017-06-12,54.6,False
12,2017-06-13,53.300000000000004,False
13,2017-06-14,54.6,False
14,2017-06-15,55.25,False
15,2017-06-16,56.550000000000004,False
16,2017-06-17,64.35000000000001,False
17,2017-06-18,60.45,False
18,2017-06-19,54.6,False
19,2017-06-20,53.300000000000004,False
20,2017-06-21,53.95,False
21,2017-06-22,53.300000000000004,False
22,2017-06-23,55.9,False
23,2017-06-24,57.85,False
24,2017-06-25,57.2,False
25,2017-06-26,54.6,False
26,2017-06-27,53.95,False
27,2017-06-28,55.9,False
28,2017-06-29,56.550000000000004,False
29,2017-06-30,56.550000000000004,False
0,2017-07-01,63.0,False
1,2017-07-02,60.480000000000004,False
2,2017-07-03,59.22,False
3,2017-07-04,57.33,False
4,2017-07-05,56.07,False
5,2017-07-06,57.33,False
6,2017-07-07,56.07,False
7,2017-07-08,61.74,False
8,2017-07-09,61.11,False
9,2017-07-10,55.44,False
10,2017-07-11,55.44,False
11,2017-07-12,52.92,False
12,2017-07-13,56.07,False
13,2017-07-14,56.07,False
14,2017-07-15,63.0,False
15,2017-07-16,60.480000000000004,False
16,2017-07-17,53.55,False
17,2017-07-18,52.29,False
18,2017-07-19,53.55,False
19,2017-07-20,52.29,False
20,2017-07-21,55.44,False
21,2017-07-22,59.22,False
22,2017-07-23,59.85,False
23,2017-07-24,51.660000000000004,False
24,2017-07-25,50.4,False
25,2017-07-26,52.92,False
26,2017-07-27,52.29,False
27,2017-07-28,52.92,False
28,2017-07-29,58.59,False
29,2017-07-30,59.22,False
30,2017-07-31,50.4,False
0,2017-08-01,50.4,False
1,2017-08-02,49.199999999999996,False
2,2017-08-03,50.4,False
3,2017-08-04,53.4,False
4,2017-08-05,59.4,False
5,2017-08-06,58.8,False
6,2017-08-07,52.199999999999996,False
7,2017-08-08,48.0,False
8,2017-08-09,49.199999999999996,False
9,2017-08-10,50.4,False
10,2017-08-11,52.199999999999996,False
11,2017-08-12,58.199999999999996,False
12,2017-08-13,60.0,False
13,2017-08-14,51.6,False
14,2017-08-15,51.6,False
15,2017-08-16,52.199999999999996,False
16,2017-08-17,51.6,False
17,2017-08-18,49.8,False
18,2017-08-19,57.0,False
19,2017-08-20,57.0,False
20,2017-08-21,49.199999999999996,False
21,2017-08-22,49.8,False
22,2017-08-23,49.8,False
23,2017-08-24,51.6,False
24,2017-08-25,51.6,False
25,2017-08-26,60.0,False
26,2017-08-27,56.4,False
27,2017-08-28,50.4,False
28,2017-08-29,48.6,False
29,2017-08-30,51.6,False
30,2017-08-31,52.199999999999996,False
0,2017-09-01,51.62,False
1,2017-09-02,57.99999999999999,False
2,2017-09-03,57.419999999999995,False
3,2017-09-04,51.04,False
4,2017-09-05,48.13999999999999,False
5,2017-09-06,46.4,False
6,2017-09-07,49.879999999999995,False
7,2017-09-08,49.3,False
8,2017-09-09,54.519999999999996,False
9,2017-09-10,52.779999999999994,False
10,2017-09-11,46.4,False
11,2017-09-12,46.98,False
12,2017-09-13,47.559999999999995,False
13,2017-09-14,47.559999999999995,False
14,2017-09-15,49.879999999999995,False
15,2017-09-16,54.519999999999996,False
16,2017-09-17,52.199999999999996,False
17,2017-09-18,45.82,False
18,2017-09-19,46.98,False
19,2017-09-20,46.4,False
20,2017-09-21,47.559999999999995,False
21,2017-09-22,51.04,False
22,2017-09-23,56.26,False
23,2017-09-24,53.36,False
24,2017-09-25,45.82,False
25,2017-09-26,48.72,False
26,2017-09-27,45.82,False
27,2017-09-28,47.559999999999995,False
28,2017-09-29,52.779999999999994,False
29,2017-09-30,52.779999999999994,False
0,2017-10-01,50.220000000000006,False
1,2017-10-02,47.52,False
2,2017-10-03,45.900000000000006,False
3,2017-10-04,45.36,False
4,2017-10-05,47.52,False
5,2017-10-06,48.06,False
6,2017-10-07,52.38,False
7,2017-10-08,52.38,False
8,2017-10-09,44.28,False
9,2017-10-10,44.28,False
10,2017-10-11,48.6,False
11,2017-10-12,46.980000000000004,False
12,2017-10-13,48.06,False
13,2017-10-14,52.92,False
14,2017-10-15,51.300000000000004,False
15,2017-10-16,44.82,False
16,2017-10-17,45.900000000000006,False
17,2017-10-18,45.900000000000006,False
18,2017-10-19,45.900000000000006,False
19,2017-10-20,47.52,False
20,2017-10-21,50.220000000000006,False
21,2017-10-22,54.0,False
22,2017-10-23,46.980000000000004,False
23,2017-10-24,45.900000000000006,False
24,2017-10-25,46.440000000000005,False
25,2017-10-26,46.440000000000005,False
26,2017-10-27,45.900000000000006,False
27,2017-10-28,50.760000000000005,False
28,2017-10-29,51.300000000000004,False
29,2017-10-30,45.900000000000006,False
30,2017-10-31,46.980000000000004,False
0,2017-11-01,49.14,False
1,2017-11-02,48.06,False
2,2017-11-03,49.14,False
3,2017-11-04,53.46,False
4,2017-11-05,51.300000000000004,False
5,2017-11-06,45.36,False
6,2017-11-07,46.980000000000004,False
7,2017-11-08,46.980000000000004,False
8,2017-11-09,46.440000000000005,False
9,2017-11-10,49.14,False
10,2017-11-11,54.0,False
11,2017-11-12,52.92,False
12,2017-11-13,47.52,False
13,2017-11-14,46.980000000000004,False
14,2017-11-15,46.980000000000004,False
15,2017-11-16,46.980000000000004,False
16,2017-11-17,48.6,False
17,2017-11-18,52.38,False
18,2017-11-19,51.300000000000004,False
19,2017-11-20,45.900000000000006,False
20,2017-11-21,45.36,False
21,2017-11-22,45.900000000000006,False
22,2017-11-23,45.900000000000006,False
23,2017-11-24,46.440000000000005,False
24,2017-11-25,51.84,False
25,2017-11-26,52.92,False
26,2017-11-27,44.82,False
27,2017-11-28,45.36,False
28,2017-11-29,46.440000000000005,False
29,2017-11-30,47.52,False
0,2017-12-01,47.6,False
1,2017-12-02,50.400000000000006,False
2,2017-12-03,48.720000000000006,False
3,2017-12-04,43.68000000000001,False
4,2017-12-05,44.800000000000004,False
5,2017-12-06,43.68000000000001,False
6,2017-12-07,44.800000000000004,False
7,2017-12-08,46.480000000000004,False
8,2017-12-09,50.96000000000001,False
9,2017-12-10,49.84,False
10,2017-12-11,43.68000000000001,False
11,2017-12-12,44.24,False
12,2017-12-13,42.56,False
13,2017-12-14,44.800000000000004,False
14,2017-12-15,45.92,False
15,2017-12-16,49.28,False
16,2017-12-17,48.720000000000006,False
17,2017-12-18,44.800000000000004,False
18,2017-12-19,43.68000000000001,False
19,2017-12-20,44.800000000000004,False
20,2017-12-21,46.480000000000004,False
21,2017-12-22,49.28,False
22,2017-12-23,50.400000000000006,False
23,2017-12-24,55.440000000000005,False
24,2017-12-25,54.32000000000001,False
25,2017-12-26,50.400000000000006,False
26,2017-12-27,48.720000000000006,False
27,2017-12-28,49.28,False
28,2017-12-29,48.720000000000006,False
29,2017-12-30,52.080000000000005,False
30,2017-12-31,56.00000000000001,False
0,2018-01-01,52.0,False
1,2018-01-02,45.760000000000005,False
2,2018-01-03,41.6,False
3,2018-01-04,43.68,False
4,2018-01-05,44.2,False
5,2018-01-06,46.800000000000004,False
6,2018-01-07,44.72,False
7,2018-01-08,41.08,False
8,2018-01-09,40.04,False
9,2018-01-10,42.64,False
10,2018-01-11,41.6,False
11,2018-01-12,44.2,False
12,2018-01-13,47.84,False
13,2018-01-14,46.28,False
14,2018-01-15,41.08,False
15,2018-01-16,40.04,False
16,2018-01-17,41.6,False
17,2018-01-18,41.6,False
18,2018-01-19,41.08,False
19,2018-01-20,46.28,False
20,2018-01-21,46.28,False
21,2018-01-22,40.56,False
22,2018-01-23,42.120000000000005,False
23,2018-01-24,40.56,False
24,2018-01-25,42.120000000000005,False
25,2018-01-26,43.68,False
26,2018-01-27,47.32,False
27,2018-01-28,49.4,False
28,2018-01-29,40.56,False
29,2018-01-30,41.6,False
30,2018-01-31,42.120000000000005,False
0,2018-02-01,45.760000000000005,False
1,2018-02-02,46.800000000000004,False
2,2018-02-03,50.96,False
3,2018-02-04,50.440000000000005,False
4,2018-02-05,46.28,False
5,2018-02-06,45.24,False
6,2018-02-07,45.24,False
7,2018-02-08,45.760000000000005,False
8,2018-02-09,48.88,False
9,2018-02-10,51.480000000000004,False
10,2018-02-11,52.0,False
11,2018-02-12,47.84,False
12,2018-02-13,46.800000000000004,False
13,2018-02-14,46.28,False
14,2018-02-15,46.28,False
15,2018-02-16,45.760000000000005,False
16,2018-02-17,49.92,False
17,2018-02-18,49.4,False
18,2018-02-19,44.2,False
19,2018-02-20,44.72,False
20,2018-02-21,44.2,False
21,2018-02-22,47.32,False
22,2018-02-23,47.84,False
23,2018-02-24,50.440000000000005,False
24,2018-02-25,51.480000000000004,False
25,2018-02-26,44.72,False
26,2018-02-27,43.68,False
27,2018-02-28,44.72,False
0,2018-03-01,41.5,False
1,2018-03-02,42.0,False
2,2018-03-03,45.0,False
3,2018-03-04,45.5,False
4,2018-03-05,39.0,False
5,2018-03-06,40.0,False
6,2018-03-07,40.0,False
7,2018-03-08,41.0,False
8,2018-03-09,41.0,False
9,2018-03-10,44.5,False
10,2018-03-11,44.5,False
11,2018-03-12,38.5,False
12,2018-03-13,38.5,False
13,2018-03-14,38.5,False
14,2018-03-15,41.0,False
15,2018-03-16,42.0,False
16,2018-03-17,50.0,False
17,2018-03-18,44.5,False
18,2018-03-19,41.5,False
19,2018-03-20,41.5,False
20,2018-03-21,41.5,False
21,2018-03-22,41.5,False
22,2018-03-23,41.5,False
23,2018-03-24,44.0,False
24,2018-03-25,43.5,False
25,2018-03-26,40.0,False
26,2018-03-27,40.5,False
27,2018-03-28,40.0,False
28,2018-03-29,42.5,False
29,2018-03-30,43.0,False
30,2018-03-31,43.5,False
0,2018-04-01,47.0,False
1,2018-04-02,43.239999999999995,False
2,2018-04-03,40.89,False
3,2018-04-04,40.89,False
4,2018-04-05,40.419999999999995,False
5,2018-04-06,41.83,False
6,2018-04-07,44.65,False
7,2018-04-08,44.18,False
8,2018-04-09,40.419999999999995,False
9,2018-04-10,39.949999999999996,False
10,2018-04-11,39.949999999999996,False
11,2018-04-12,40.89,False
12,2018-04-13,41.36,False
13,2018-04-14,44.65,False
14,2018-04-15,42.3,False
15,2018-04-16,39.01,False
16,2018-04-17,38.54,False
17,2018-04-18,38.54,False
18,2018-04-19,41.83,False
19,2018-04-20,40.419999999999995,False
20,2018-04-21,44.18,False
21,2018-04-22,42.769999999999996,False
22,2018-04-23,39.01,False
23,2018-04-24,38.54,False
24,2018-04-25,39.01,False
25,2018-04-26,39.01,False
26,2018-04-27,39.48,False
27,2018-04-28,43.239999999999995,False
28,2018-04-29,41.36,False
29,2018-04-30,39.01,False
0,2018-05-01,40.5,False
1,2018-05-02,39.6,False
2,2018-05-03,39.15,False
3,2018-05-04,40.050000000000004,False
4,2018-05-05,43.65,False
5,2018-05-06,44.1,False
6,2018-05-07,39.6,False
7,2018-05-08,39.15,False
8,2018-05-09,40.050000000000004,False
9,2018-05-10,40.5,False
10,2018-05-11,40.5,False
11,2018-05-12,42.75,False
12,2018-05-13,42.75,False
13,2018-05-14,40.5,False
14,2018-05-15,38.7,False
15,2018-05-16,38.25,False
16,2018-05-17,39.15,False
17,2018-05-18,39.6,False
18,2018-05-19,43.2,False
19,2018-05-20,44.550000000000004,False
20,2018-05-21,40.050000000000004,False
21,2018-05-22,38.25,False
22,2018-05-23,40.050000000000004,False
23,2018-05-24,40.5,False
24,2018-05-25,40.5,False
25,2018-05-26,45.0,False
26,2018-05-27,42.75,False
27,2018-05-28,40.050000000000004,False
28,2018-05-29,39.15,False
29,2018-05-30,40.5,False
30,2018-05-31,40.050000000000004,False
0,2018-06-01,37.84,False
1,2018-06-02,42.68,False
2,2018-06-03,44.0,False
3,2018-06-04,37.4,False
4,2018-06-05,37.84,False
5,2018-06-06,37.84,False
6,2018-06-07,37.4,False
7,2018-06-08,38.72,False
8,2018-06-09,41.8,False
9,2018-06-10,41.36,False
10,2018-06-11,36.52,False
11,2018-06-12,35.64,False
12,2018-06-13,35.64,False
13,2018-06-14,35.64,False
14,2018-06-15,36.96,False
15,2018-06-16,41.8,False
16,2018-06-17,40.04,False
17,2018-06-18,36.08,False
18,2018-06-19,36.08,False
19,2018-06-20,35.64,False
20,2018-06-21,36.52,False
21,2018-06-22,36.96,False
22,2018-06-23,38.72,False
23,2018-06-24,39.160000000000004,False
24,2018-06-25,35.64,False
25,2018-06-26,34.76,False
26,2018-06-27,35.2,False
27,2018-06-28,35.2,False
28,2018-06-29,36.52,False
29,2018-06-30,38.28,False
0,2018-07-01,41.58,False
1,2018-07-02,38.64,False
2,2018-07-03,38.22,False
3,2018-07-04,40.32,False
4,2018-07-05,39.48,False
5,2018-07-06,38.64,False
6,2018-07-07,40.32,False
7,2018-07-08,42.0,False
8,2018-07-09,38.22,False
9,2018-07-10,37.379999999999995,False
10,2018-07-11,37.379999999999995,False
11,2018-07-12,39.059999999999995,False
12,2018-07-13,39.9,False
13,2018-07-14,39.9,False
14,2018-07-15,39.48,False
15,2018-07-16,36.96,False
16,2018-07-17,36.96,False
17,2018-07-18,38.22,False
18,2018-07-19,36.54,False
19,2018-07-20,37.8,False
20,2018-07-21,39.48,False
21,2018-07-22,39.48,False
22,2018-07-23,36.12,False
23,2018-07-24,36.96,False
24,2018-07-25,38.64,False
25,2018-07-26,41.58,False
26,2018-07-27,41.58,False
27,2018-07-28,42.0,False
28,2018-07-29,41.58,False
29,2018-07-30,38.22,False
30,2018-07-31,37.379999999999995,False
0,2018-08-01,36.660000000000004,False
1,2018-08-02,35.88,False
2,2018-08-03,36.660000000000004,False
3,2018-08-04,38.22,False
4,2018-08-05,37.83,False
5,2018-08-06,34.71,False
6,2018-08-07,35.49,False
7,2018-08-08,36.27,False
8,2018-08-09,34.71,False
9,2018-08-10,35.49,False
10,2018-08-11,39.0,False
11,2018-08-12,37.44,False
12,2018-08-13,34.71,False
13,2018-08-14,37.050000000000004,False
14,2018-08-15,37.44,False
15,2018-08-16,36.27,False
16,2018-08-17,36.660000000000004,False
17,2018-08-18,38.61,False
18,2018-08-19,39.0,False
19,2018-08-20,35.1,False
20,2018-08-21,35.49,False
21,2018-08-22,36.27,False
22,2018-08-23,35.49,False
23,2018-08-24,35.88,False
24,2018-08-25,38.22,False
25,2018-08-26,38.22,False
26,2018-08-27,35.1,False
27,2018-08-28,34.32,False
28,2018-08-29,33.93,False
29,2018-08-30,33.93,False
30,2018-08-31,35.1,False
0,2018-09-01,38.0,False
1,2018-09-02,35.72,False
2,2018-09-03,35.34,False
3,2018-09-04,32.68,False
4,2018-09-05,33.44,False
5,2018-09-06,32.68,False
6,2018-09-07,33.44,False
7,2018-09-08,36.480000000000004,False
8,2018-09-09,35.34,False
9,2018-09-10,31.92,False
10,2018-09-11,32.68,False
11,2018-09-12,33.06,False
12,2018-09-13,33.44,False
13,2018-09-14,34.2,False
14,2018-09-15,36.1,False
15,2018-09-16,35.72,False
16,2018-09-17,32.3,False
17,2018-09-18,31.16,False
18,2018-09-19,31.16,False
19,2018-09-20,33.06,False
20,2018-09-21,33.82,False
21,2018-09-22,34.58,False
22,2018-09-23,34.58,False
23,2018-09-24,33.82,False
24,2018-09-25,31.92,False
25,2018-09-26,31.16,False
26,2018-09-27,32.3,False
27,2018-09-28,32.3,False
28,2018-09-29,35.34,False
29,2018-09-30,35.34,False
0,2018-10-01,31.68,False
1,2018-10-02,33.48,False
2,2018-10-03,32.4,False
3,2018-10-04,33.48,False
4,2018-10-05,33.48,False
5,2018-10-06,35.28,False
6,2018-10-07,34.92,False
7,2018-10-08,32.04,False
8,2018-10-09,32.76,False
9,2018-10-10,32.76,False
10,2018-10-11,32.4,False
11,2018-10-12,34.199999999999996,False
12,2018-10-13,36.0,False
13,2018-10-14,36.0,False
14,2018-10-15,32.76,False
15,2018-10-16,32.76,False
16,2018-10-17,32.4,False
17,2018-10-18,32.4,False
18,2018-10-19,33.48,False
19,2018-10-20,36.0,False
20,2018-10-21,35.28,False
21,2018-10-22,32.04,False
22,2018-10-23,32.4,False
23,2018-10-24,32.04,False
24,2018-10-25,33.12,False
25,2018-10-26,32.76,False
26,2018-10-27,35.28,False
27,2018-10-28,35.64,False
28,2018-10-29,32.4,False
29,2018-10-30,32.76,False
30,2018-10-31,32.76,False
0,2018-11-01,29.749999999999996,False
1,2018-11-02,35.0,False
2,2018-11-03,32.199999999999996,False
3,2018-11-04,30.799999999999997,False
4,2018-11-05,27.65,False
5,2018-11-06,28.349999999999998,False
6,2018-11-07,28.0,False
7,2018-11-08,29.4,False
8,2018-11-09,30.799999999999997,False
9,2018-11-10,31.849999999999998,False
10,2018-11-11,30.799999999999997,False
11,2018-11-12,28.0,False
12,2018-11-13,29.049999999999997,False
13,2018-11-14,28.7,False
14,2018-11-15,28.7,False
15,2018-11-16,29.4,False
16,2018-11-17,31.499999999999996,False
17,2018-11-18,31.15,False
18,2018-11-19,29.4,False
19,2018-11-20,30.45,False
20,2018-11-21,29.049999999999997,False
21,2018-11-22,29.049999999999997,False
22,2018-11-23,29.4,False
23,2018-11-24,30.45,False
24,2018-11-25,31.849999999999998,False
25,2018-11-26,27.299999999999997,False
26,2018-11-27,27.65,False
27,2018-11-28,28.349999999999998,False
28,2018-11-29,28.349999999999998,False
29,2018-11-30,28.0,False
0,2018-12-01,31.849999999999998,False
1,2018-12-02,31.499999999999996,False
2,2018-12-03,29.4,False
3,2018-12-04,29.749999999999996,False
4,2018-12-05,30.099999999999998,False
5,2018-12-06,30.45,False
6,2018-12-07,30.45,False
7,2018-12-08,32.55,False
8,2018-12-09,32.55,False
9,2018-12-10,29.4,False
10,2018-12-11,29.4,False
11,2018-12-12,30.099999999999998,False
12,2018-12-13,30.799999999999997,False
13,2018-12-14,30.799999999999997,False
14,2018-12-15,32.9,False
15,2018-12-16,32.199999999999996,False
16,2018-12-17,29.749999999999996,False
17,2018-12-18,29.749999999999996,False
18,2018-12-19,30.799999999999997,False
19,2018-12-20,32.199999999999996,False
20,2018-12-21,31.849999999999998,False
21,2018-12-22,32.199999999999996,False
22,2018-12-23,33.25,False
23,2018-12-24,34.65,False
24,2018-12-25,35.0,False
25,2018-12-26,31.15,False
26,2018-12-27,30.799999999999997,False
27,2018-12-28,31.15,False
28,2018-12-29,30.45,False
29,2018-12-30,32.55,False
30,2018-12-31,33.599999999999994,False
0,2019-01-01,33.0,False
1,2019-01-02,29.700000000000003,False
2,2019-01-03,28.71,False
3,2019-01-04,29.040000000000003,False
4,2019-01-05,29.700000000000003,False
5,2019-01-06,30.360000000000003,False
6,2019-01-07,28.05,False
7,2019-01-08,27.39,False
8,2019-01-09,28.05,False
9,2019-01-10,27.720000000000002,False
10,2019-01-11,28.71,False
11,2019-01-12,29.37,False
12,2019-01-13,30.03,False
13,2019-01-14,26.73,False
14,2019-01-15,27.39,False
15,2019-01-16,28.05,False
16,2019-01-17,27.39,False
17,2019-01-18,27.720000000000002,False
18,2019-01-19,30.03,False
19,2019-01-20,29.040000000000003,False
20,2019-01-21,26.73,False
21,2019-01-22,26.73,False
22,2019-01-23,26.400000000000002,False
23,2019-01-24,26.400000000000002,False
24,2019-01-25,27.39,False
25,2019-01-26,29.700000000000003,False
26,2019-01-27,28.71,False
27,2019-01-28,27.060000000000002,False
28,2019-01-29,26.73,False
29,2019-01-30,26.73,False
30,2019-01-31,27.39,False
0,2019-02-01,28.48,False
1,2019-02-02,31.36,False
2,2019-02-03,30.080000000000002,False
3,2019-02-04,28.8,False
4,2019-02-05,27.84,False
5,2019-02-06,28.16,False
6,2019-02-07,29.12,False
7,2019-02-08,29.12,False
8,2019-02-09,31.68,False
9,2019-02-10,31.04,False
10,2019-02-11,27.2,False
11,2019-02-12,27.84,False
12,2019-02-13,28.8,False
13,2019-02-14,29.44,False
14,2019-02-15,30.080000000000002,False
15,2019-02-16,32.0,False
16,2019-02-17,30.72,False
17,2019-02-18,28.16,False
18,2019-02-19,27.84,False
19,2019-02-20,28.16,False
20,2019-02-21,28.48,False
21,2019-02-22,28.8,False
22,2019-02-23,30.72,False
23,2019-02-24,30.400000000000002,False
24,2019-02-25,29.76,False
25,2019-02-26,28.48,False
26,2019-02-27,27.2,False
