,date,AMZN,isPartial
15,2016-09-16,9.180000000000001,False
16,2016-09-17,2.89,False
17,2016-09-18,2.04,False
18,2016-09-19,7.3100000000000005,False
19,2016-09-20,8.5,False
20,2016-09-21,8.16,False
21,2016-09-22,15.13,False
22,2016-09-23,13.430000000000001,False
23,2016-09-24,4.760000000000001,False
24,2016-09-25,2.04,False
25,2016-09-26,9.350000000000001,False
26,2016-09-27,13.600000000000001,False
27,2016-09-28,17.0,False
28,2016-09-29,16.830000000000002,False
29,2016-09-30,17.0,False
0,2016-10-01,3.25,False
1,2016-10-02,1.25,False
2,2016-10-03,6.25,False
3,2016-10-04,6.5,False
4,2016-10-05,6.75,False
5,2016-10-06,6.25,False
6,2016-10-07,5.5,False
7,2016-10-08,3.0,False
8,2016-10-09,1.5,False
9,2016-10-10,6.0,False
10,2016-10-11,5.25,False
11,2016-10-12,7.5,False
12,2016-10-13,6.25,False
13,2016-10-14,6.25,False
14,2016-10-15,1.75,False
15,2016-10-16,1.0,False
16,2016-10-17,7.75,False
17,2016-10-18,8.25,False
18,2016-10-19,5.75,False
19,2016-10-20,7.25,False
20,2016-10-21,4.75,False
21,2016-10-22,3.0,False
22,2016-10-23,1.25,False
23,2016-10-24,7.75,False
24,2016-10-25,8.25,False
25,2016-10-26,8.75,False
26,2016-10-27,24.25,False
27,2016-10-28,25.0,False
28,2016-10-29,3.5,False
29,2016-10-30,2.5,False
30,2016-10-31,10.75,False
0,2016-11-01,13.440000000000001,False
1,2016-11-02,14.000000000000002,False
2,2016-11-03,12.88,False
3,2016-11-04,10.64,False
4,2016-11-05,3.08,False
5,2016-11-06,2.5200000000000005,False
6,2016-11-07,13.440000000000001,False
7,2016-11-08,12.88,False
8,2016-11-09,28.000000000000004,False
9,2016-11-10,23.520000000000003,False
10,2016-11-11,20.160000000000004,False
11,2016-11-12,5.6000000000000005,False
12,2016-11-13,3.08,False
13,2016-11-14,14.560000000000002,False
14,2016-11-15,18.76,False
15,2016-11-16,15.680000000000001,False
16,2016-11-17,14.840000000000002,False
17,2016-11-18,15.400000000000002,False
18,2016-11-19,4.760000000000001,False
19,2016-11-20,3.08,False
20,2016-11-21,13.440000000000001,False
21,2016-11-22,15.120000000000001,False
22,2016-11-23,13.72,False
23,2016-11-24,5.6000000000000005,False
24,2016-11-25,9.24,False
25,2016-11-26,4.2,False
26,2016-11-27,2.5200000000000005,False
27,2016-11-28,12.040000000000001,False
28,2016-11-29,13.440000000000001,False
29,2016-11-30,13.72,False
0,2016-12-01,16.15,False
1,2016-12-02,15.77,False
2,2016-12-03,6.08,False
3,2016-12-04,2.2800000000000002,False
4,2016-12-05,17.86,False
5,2016-12-06,19.0,False
6,2016-12-07,15.39,False
7,2016-12-08,15.01,False
8,2016-12-09,15.39,False
9,2016-12-10,2.47,False
10,2016-12-11,3.42,False
11,2016-12-12,13.11,False
12,2016-12-13,13.11,False
13,2016-12-14,16.91,False
14,2016-12-15,14.06,False
15,2016-12-16,13.870000000000001,False
16,2016-12-17,3.42,False
17,2016-12-18,2.66,False
18,2016-12-19,14.63,False
19,2016-12-20,12.73,False
20,2016-12-21,13.870000000000001,False
21,2016-12-22,9.88,False
22,2016-12-23,11.02,False
23,2016-12-24,5.13,False
24,2016-12-25,4.37,False
25,2016-12-26,3.8,False
26,2016-12-27,10.45,False
27,2016-12-28,14.25,False
28,2016-12-29,11.21,False
29,2016-12-30,11.97,False
30,2016-12-31,5.51,False
0,2017-01-01,2.99,False
1,2017-01-02,4.6000000000000005,False
2,2017-01-03,11.96,False
3,2017-01-04,16.560000000000002,False
4,2017-01-05,18.86,False
5,2017-01-06,20.7,False
6,2017-01-07,5.98,False
7,2017-01-08,4.83,False
8,2017-01-09,16.560000000000002,False
9,2017-01-10,14.950000000000001,False
10,2017-01-11,12.88,False
11,2017-01-12,15.870000000000001,False
12,2017-01-13,18.17,False
13,2017-01-14,6.44,False
14,2017-01-15,2.99,False
15,2017-01-16,8.51,False
16,2017-01-17,18.400000000000002,False
17,2017-01-18,19.09,False
18,2017-01-19,14.950000000000001,False
19,2017-01-20,14.030000000000001,False
20,2017-01-21,6.67,False
21,2017-01-22,2.5300000000000002,False
22,2017-01-23,14.72,False
23,2017-01-24,15.180000000000001,False
24,2017-01-25,23.0,False
25,2017-01-26,21.16,False
26,2017-01-27,20.470000000000002,False
27,2017-01-28,5.75,False
28,2017-01-29,2.7600000000000002,False
29,2017-01-30,15.41,False
30,2017-01-31,19.09,False
0,2017-02-01,9.8,False
1,2017-02-02,26.040000000000003,False
2,2017-02-03,28.000000000000004,False
3,2017-02-04,4.48,False
4,2017-02-05,1.9600000000000002,False
5,2017-02-06,9.24,False
6,2017-02-07,9.520000000000001,False
7,2017-02-08,7.000000000000001,False
8,2017-02-09,7.280000000000001,False
9,2017-02-10,7.000000000000001,False
10,2017-02-11,2.8000000000000003,False
11,2017-02-12,1.4000000000000001,False
12,2017-02-13,7.5600000000000005,False
13,2017-02-14,8.4,False
14,2017-02-15,7.280000000000001,False
15,2017-02-16,7.5600000000000005,False
16,2017-02-17,7.280000000000001,False
17,2017-02-18,1.6800000000000002,False
18,2017-02-19,1.4000000000000001,False
19,2017-02-20,3.08,False
20,2017-02-21,8.4,False
21,2017-02-22,7.280000000000001,False
22,2017-02-23,6.44,False
23,2017-02-24,6.16,False
24,2017-02-25,2.8000000000000003,False
25,2017-02-26,1.4000000000000001,False
26,2017-02-27,5.880000000000001,False
27,2017-02-28,9.24,False
0,2017-03-01,16.8,False
1,2017-03-02,13.02,False
2,2017-03-03,12.6,False
3,2017-03-04,4.83,False
4,2017-03-05,3.15,False
5,2017-03-06,10.5,False
6,2017-03-07,10.29,False
7,2017-03-08,11.969999999999999,False
8,2017-03-09,11.34,False
9,2017-03-10,10.709999999999999,False
10,2017-03-11,3.36,False
11,2017-03-12,2.31,False
12,2017-03-13,11.34,False
13,2017-03-14,9.24,False
14,2017-03-15,10.709999999999999,False
15,2017-03-16,13.65,False
16,2017-03-17,9.87,False
17,2017-03-18,2.94,False
18,2017-03-19,2.94,False
19,2017-03-20,10.08,False
20,2017-03-21,11.969999999999999,False
21,2017-03-22,12.6,False
22,2017-03-23,10.29,False
23,2017-03-24,10.92,False
24,2017-03-25,3.9899999999999998,False
25,2017-03-26,2.94,False
26,2017-03-27,9.87,False
27,2017-03-28,10.709999999999999,False
28,2017-03-29,18.48,False
29,2017-03-30,21.0,False
30,2017-03-31,19.95,False
0,2017-04-01,4.55,False
1,2017-04-02,1.75,False
2,2017-04-03,10.5,False
3,2017-04-04,14.0,False
4,2017-04-05,17.15,False
5,2017-04-06,16.45,False
6,2017-04-07,12.25,False
7,2017-04-08,3.15,False
8,2017-04-09,2.0999999999999996,False
9,2017-04-10,9.1,False
10,2017-04-11,10.85,False
11,2017-04-12,9.1,False
12,2017-04-13,10.5,False
13,2017-04-14,7.0,False
14,2017-04-15,2.0999999999999996,False
15,2017-04-16,1.4,False
16,2017-04-17,8.399999999999999,False
17,2017-04-18,10.149999999999999,False
18,2017-04-19,9.799999999999999,False
19,2017-04-20,9.45,False
20,2017-04-21,8.75,False
21,2017-04-22,2.0999999999999996,False
22,2017-04-23,2.0999999999999996,False
23,2017-04-24,10.149999999999999,False
24,2017-04-25,10.5,False
25,2017-04-26,11.549999999999999,False
26,2017-04-27,32.55,False
27,2017-04-28,35.0,False
28,2017-04-29,6.6499999999999995,False
29,2017-04-30,3.15,False
0,2017-05-01,26.95,False
1,2017-05-02,22.75,False
2,2017-05-03,20.65,False
3,2017-05-04,15.749999999999998,False
4,2017-05-05,16.099999999999998,False
5,2017-05-06,5.25,False
6,2017-05-07,4.199999999999999,False
7,2017-05-08,18.9,False
8,2017-05-09,18.2,False
9,2017-05-10,17.849999999999998,False
10,2017-05-11,19.25,False
11,2017-05-12,17.849999999999998,False
12,2017-05-13,5.949999999999999,False
13,2017-05-14,4.55,False
14,2017-05-15,20.65,False
15,2017-05-16,19.95,False
16,2017-05-17,26.25,False
17,2017-05-18,19.599999999999998,False
18,2017-05-19,19.25,False
19,2017-05-20,6.6499999999999995,False
20,2017-05-21,3.5,False
21,2017-05-22,15.049999999999999,False
22,2017-05-23,17.849999999999998,False
23,2017-05-24,17.15,False
24,2017-05-25,35.0,False
25,2017-05-26,28.349999999999998,False
26,2017-05-27,6.6499999999999995,False
27,2017-05-28,5.949999999999999,False
28,2017-05-29,6.6499999999999995,False
29,2017-05-30,35.0,False
30,2017-05-31,31.15,False
0,2017-06-01,15.48,False
1,2017-06-02,15.48,False
2,2017-06-03,6.88,False
3,2017-06-04,4.3,False
4,2017-06-05,16.34,False
5,2017-06-06,15.48,False
6,2017-06-07,11.18,False
7,2017-06-08,12.04,False
8,2017-06-09,19.78,False
9,2017-06-10,6.02,False
10,2017-06-11,3.01,False
11,2017-06-12,18.919999999999998,False
12,2017-06-13,15.049999999999999,False
13,2017-06-14,11.61,False
14,2017-06-15,15.48,False
15,2017-06-16,43.0,False
16,2017-06-17,7.74,False
17,2017-06-18,3.87,False
18,2017-06-19,21.5,False
19,2017-06-20,18.06,False
20,2017-06-21,12.9,False
21,2017-06-22,12.9,False
22,2017-06-23,13.76,False
23,2017-06-24,3.87,False
24,2017-06-25,2.58,False
25,2017-06-26,12.47,False
26,2017-06-27,14.19,False
27,2017-06-28,12.47,False
28,2017-06-29,15.049999999999999,False
29,2017-06-30,12.47,False
0,2017-07-01,3.22,False
1,2017-07-02,1.3800000000000001,False
2,2017-07-03,10.120000000000001,False
3,2017-07-04,13.34,False
4,2017-07-05,9.200000000000001,False
5,2017-07-06,9.66,False
6,2017-07-07,9.200000000000001,False
7,2017-07-08,2.7600000000000002,False
8,2017-07-09,1.3800000000000001,False
9,2017-07-10,10.58,False
10,2017-07-11,11.5,False
11,2017-07-12,12.88,False
12,2017-07-13,11.5,False
13,2017-07-14,9.200000000000001,False
14,2017-07-15,2.3000000000000003,False
15,2017-07-16,2.3000000000000003,False
16,2017-07-17,10.58,False
17,2017-07-18,11.96,False
18,2017-07-19,12.42,False
19,2017-07-20,11.040000000000001,False
20,2017-07-21,10.58,False
21,2017-07-22,3.68,False
22,2017-07-23,2.3000000000000003,False
23,2017-07-24,11.040000000000001,False
24,2017-07-25,13.34,False
25,2017-07-26,14.72,False
26,2017-07-27,46.0,False
27,2017-07-28,35.88,False
28,2017-07-29,6.44,False
29,2017-07-30,3.22,False
30,2017-07-31,18.86,False
0,2017-08-01,38.0,False
1,2017-08-02,33.82,False
2,2017-08-03,29.64,False
3,2017-08-04,26.22,False
4,2017-08-05,7.98,False
5,2017-08-06,5.32,False
6,2017-08-07,24.7,False
7,2017-08-08,23.94,False
8,2017-08-09,25.84,False
9,2017-08-10,26.22,False
10,2017-08-11,25.84,False
11,2017-08-12,6.46,False
12,2017-08-13,4.5600000000000005,False
13,2017-08-14,24.7,False
14,2017-08-15,22.8,False
15,2017-08-16,30.78,False
16,2017-08-17,24.32,False
17,2017-08-18,22.8,False
18,2017-08-19,5.7,False
19,2017-08-20,4.18,False
20,2017-08-21,20.52,False
21,2017-08-22,22.04,False
22,2017-08-23,19.0,False
23,2017-08-24,24.32,False
24,2017-08-25,25.84,False
25,2017-08-26,5.32,False
26,2017-08-27,4.94,False
27,2017-08-28,28.5,False
28,2017-08-29,23.56,False
29,2017-08-30,20.14,False
30,2017-08-31,22.42,False
0,2017-09-01,22.880000000000003,False
1,2017-09-02,8.06,False
2,2017-09-03,4.16,False
3,2017-09-04,4.94,False
4,2017-09-05,18.72,False
5,2017-09-06,19.76,False
6,2017-09-07,22.36,False
7,2017-09-08,20.02,False
8,2017-09-09,5.98,False
9,2017-09-10,4.42,False
10,2017-09-11,23.14,False
11,2017-09-12,21.060000000000002,False
12,2017-09-13,24.18,False
13,2017-09-14,26.0,False
14,2017-09-15,24.44,False
15,2017-09-16,7.28,False
16,2017-09-17,5.2,False
17,2017-09-18,21.580000000000002,False
18,2017-09-19,20.28,False
19,2017-09-20,22.1,False
20,2017-09-21,17.42,False
21,2017-09-22,21.32,False
22,2017-09-23,3.64,False
23,2017-09-24,5.98,False
24,2017-09-25,22.62,False
25,2017-09-26,22.880000000000003,False
26,2017-09-27,21.580000000000002,False
27,2017-09-28,22.1,False
28,2017-09-29,21.32,False
29,2017-09-30,3.64,False
0,2017-10-01,1.1400000000000001,False
1,2017-10-02,5.32,False
2,2017-10-03,5.32,False
3,2017-10-04,5.7,False
4,2017-10-05,5.7,False
5,2017-10-06,5.7,False
6,2017-10-07,1.52,False
7,2017-10-08,1.1400000000000001,False
8,2017-10-09,5.32,False
9,2017-10-10,6.08,False
10,2017-10-11,5.7,False
11,2017-10-12,7.22,False
12,2017-10-13,7.6,False
13,2017-10-14,1.1400000000000001,False
14,2017-10-15,1.9,False
15,2017-10-16,5.32,False
16,2017-10-17,5.7,False
17,2017-10-18,7.22,False
18,2017-10-19,6.84,False
19,2017-10-20,6.46,False
20,2017-10-21,1.9,False
21,2017-10-22,1.52,False
22,2017-10-23,6.84,False
23,2017-10-24,7.22,False
24,2017-10-25,7.22,False
25,2017-10-26,24.7,False
26,2017-10-27,38.0,False
27,2017-10-28,8.74,False
28,2017-10-29,3.8,False
29,2017-10-30,13.68,False
30,2017-10-31,9.5,False
0,2017-11-01,27.38,False
1,2017-11-02,24.05,False
2,2017-11-03,25.9,False
3,2017-11-04,8.879999999999999,False
4,2017-11-05,6.66,False
5,2017-11-06,24.05,False
6,2017-11-07,23.68,False
7,2017-11-08,20.35,False
8,2017-11-09,22.57,False
9,2017-11-10,21.09,False
10,2017-11-11,6.66,False
11,2017-11-12,4.4399999999999995,False
12,2017-11-13,20.72,False
13,2017-11-14,19.61,False
14,2017-11-15,20.72,False
15,2017-11-16,21.09,False
16,2017-11-17,19.98,False
17,2017-11-18,5.92,False
18,2017-11-19,4.4399999999999995,False
19,2017-11-20,16.28,False
20,2017-11-21,18.13,False
21,2017-11-22,22.2,False
22,2017-11-23,8.51,False
23,2017-11-24,24.79,False
24,2017-11-25,18.13,False
25,2017-11-26,9.99,False
26,2017-11-27,34.41,False
27,2017-11-28,32.19,False
28,2017-11-29,37.0,False
29,2017-11-30,35.519999999999996,False
0,2017-12-01,24.069999999999997,False
1,2017-12-02,7.829999999999999,False
2,2017-12-03,6.38,False
3,2017-12-04,26.97,False
4,2017-12-05,28.999999999999996,False
5,2017-12-06,21.459999999999997,False
6,2017-12-07,20.009999999999998,False
7,2017-12-08,18.56,False
8,2017-12-09,7.249999999999999,False
9,2017-12-10,5.8,False
10,2017-12-11,16.24,False
11,2017-12-12,16.24,False
12,2017-12-13,15.95,False
13,2017-12-14,17.4,False
14,2017-12-15,17.11,False
15,2017-12-16,6.959999999999999,False
16,2017-12-17,3.4799999999999995,False
17,2017-12-18,15.37,False
18,2017-12-19,17.98,False
19,2017-12-20,15.659999999999998,False
20,2017-12-21,15.95,False
21,2017-12-22,19.72,False
22,2017-12-23,6.38,False
23,2017-12-24,3.19,False
24,2017-12-25,3.4799999999999995,False
25,2017-12-26,13.049999999999999,False
26,2017-12-27,16.82,False
27,2017-12-28,13.34,False
28,2017-12-29,15.079999999999998,False
29,2017-12-30,7.539999999999999,False
30,2017-12-31,4.06,False
0,2018-01-01,4.140000000000001,False
1,2018-01-02,16.560000000000002,False
2,2018-01-03,19.78,False
3,2018-01-04,18.86,False
4,2018-01-05,20.240000000000002,False
5,2018-01-06,7.82,False
6,2018-01-07,4.140000000000001,False
7,2018-01-08,20.7,False
8,2018-01-09,22.540000000000003,False
9,2018-01-10,23.92,False
10,2018-01-11,22.080000000000002,False
11,2018-01-12,28.060000000000002,False
12,2018-01-13,9.66,False
13,2018-01-14,4.6000000000000005,False
14,2018-01-15,10.120000000000001,False
15,2018-01-16,24.380000000000003,False
16,2018-01-17,23.92,False
17,2018-01-18,24.380000000000003,False
18,2018-01-19,23.0,False
19,2018-01-20,7.82,False
20,2018-01-21,5.5200000000000005,False
21,2018-01-22,24.84,False
22,2018-01-23,34.96,False
23,2018-01-24,32.2,False
24,2018-01-25,28.98,False
25,2018-01-26,32.660000000000004,False
26,2018-01-27,11.040000000000001,False
27,2018-01-28,7.36,False
28,2018-01-29,31.28,False
29,2018-01-30,42.32,False
30,2018-01-31,46.0,False
0,2018-02-01,62.25,False
1,2018-02-02,75.0,False
2,2018-02-03,15.0,False
3,2018-02-04,6.75,False
4,2018-02-05,36.75,False
5,2018-02-06,42.0,False
6,2018-02-07,28.5,False
7,2018-02-08,30.75,False
8,2018-02-09,39.0,False
9,2018-02-10,9.0,False
10,2018-02-11,4.5,False
11,2018-02-12,27.0,False
12,2018-02-13,25.5,False
13,2018-02-14,24.75,False
14,2018-02-15,25.5,False
15,2018-02-16,21.0,False
16,2018-02-17,6.0,False
17,2018-02-18,3.75,False
18,2018-02-19,8.25,False
19,2018-02-20,21.75,False
20,2018-02-21,23.25,False
21,2018-02-22,24.0,False
22,2018-02-23,22.5,False
23,2018-02-24,7.5,False
24,2018-02-25,3.75,False
25,2018-02-26,21.0,False
26,2018-02-27,23.25,False
27,2018-02-28,21.75,False
0,2018-03-01,24.779999999999998,False
1,2018-03-02,27.139999999999997,False
2,2018-03-03,8.26,False
3,2018-03-04,4.13,False
4,2018-03-05,24.189999999999998,False
5,2018-03-06,23.599999999999998,False
6,2018-03-07,24.779999999999998,False
7,2018-03-08,25.959999999999997,False
8,2018-03-09,26.549999999999997,False
9,2018-03-10,8.85,False
10,2018-03-11,5.31,False
11,2018-03-12,26.549999999999997,False
12,2018-03-13,27.139999999999997,False
13,2018-03-14,22.419999999999998,False
14,2018-03-15,22.419999999999998,False
15,2018-03-16,20.06,False
16,2018-03-17,5.8999999999999995,False
17,2018-03-18,5.31,False
18,2018-03-19,24.189999999999998,False
19,2018-03-20,29.5,False
20,2018-03-21,27.729999999999997,False
21,2018-03-22,25.369999999999997,False
22,2018-03-23,27.729999999999997,False
23,2018-03-24,5.8999999999999995,False
24,2018-03-25,4.13,False
25,2018-03-26,25.369999999999997,False
26,2018-03-27,29.5,False
27,2018-03-28,54.87,False
28,2018-03-29,59.0,False
29,2018-03-30,21.24,False
30,2018-03-31,8.85,False
0,2018-04-01,6.48,False
1,2018-04-02,55.080000000000005,False
2,2018-04-03,50.220000000000006,False
3,2018-04-04,42.120000000000005,False
4,2018-04-05,34.02,False
5,2018-04-06,34.02,False
6,2018-04-07,8.91,False
7,2018-04-08,4.050000000000001,False
8,2018-04-09,25.92,False
9,2018-04-10,24.3,False
10,2018-04-11,21.87,False
11,2018-04-12,23.490000000000002,False
12,2018-04-13,22.68,False
13,2018-04-14,4.86,False
14,2018-04-15,3.24,False
15,2018-04-16,23.490000000000002,False
16,2018-04-17,25.92,False
17,2018-04-18,32.400000000000006,False
18,2018-04-19,34.830000000000005,False
19,2018-04-20,29.160000000000004,False
20,2018-04-21,6.48,False
21,2018-04-22,4.050000000000001,False
22,2018-04-23,23.490000000000002,False
23,2018-04-24,29.970000000000002,False
24,2018-04-25,34.02,False
25,2018-04-26,74.52000000000001,False
26,2018-04-27,81.0,False
27,2018-04-28,10.530000000000001,False
28,2018-04-29,7.290000000000001,False
29,2018-04-30,31.590000000000003,False
0,2018-05-01,48.0,False
1,2018-05-02,44.16,False
2,2018-05-03,35.519999999999996,False
3,2018-05-04,38.879999999999995,False
4,2018-05-05,12.0,False
5,2018-05-06,6.72,False
6,2018-05-07,41.76,False
7,2018-05-08,41.28,False
8,2018-05-09,40.32,False
9,2018-05-10,38.4,False
10,2018-05-11,39.36,False
11,2018-05-12,10.08,False
12,2018-05-13,6.24,False
13,2018-05-14,36.0,False
14,2018-05-15,40.8,False
15,2018-05-16,34.56,False
16,2018-05-17,29.279999999999998,False
17,2018-05-18,27.36,False
18,2018-05-19,11.52,False
19,2018-05-20,6.24,False
20,2018-05-21,34.08,False
21,2018-05-22,25.919999999999998,False
22,2018-05-23,30.72,False
23,2018-05-24,36.0,False
24,2018-05-25,33.12,False
25,2018-05-26,8.16,False
26,2018-05-27,4.8,False
27,2018-05-28,11.04,False
28,2018-05-29,29.279999999999998,False
29,2018-05-30,35.519999999999996,False
30,2018-05-31,33.6,False
0,2018-06-01,33.0,False
1,2018-06-02,12.5,False
2,2018-06-03,8.0,False
3,2018-06-04,38.0,False
4,2018-06-05,49.0,False
5,2018-06-06,50.0,False
6,2018-06-07,43.0,False
7,2018-06-08,38.0,False
8,2018-06-09,10.5,False
9,2018-06-10,8.5,False
10,2018-06-11,30.5,False
11,2018-06-12,34.5,False
12,2018-06-13,34.5,False
13,2018-06-14,41.0,False
14,2018-06-15,37.5,False
15,2018-06-16,9.5,False
16,2018-06-17,5.5,False
17,2018-06-18,34.5,False
18,2018-06-19,41.5,False
19,2018-06-20,46.0,False
20,2018-06-21,48.5,False
21,2018-06-22,38.5,False
22,2018-06-23,10.5,False
23,2018-06-24,7.0,False
24,2018-06-25,43.5,False
25,2018-06-26,43.5,False
26,2018-06-27,38.5,False
27,2018-06-28,42.0,False
28,2018-06-29,47.5,False
29,2018-06-30,12.5,False
0,2018-07-01,2.92,False
1,2018-07-02,13.14,False
2,2018-07-03,13.87,False
3,2018-07-04,4.38,False
4,2018-07-05,12.41,False
5,2018-07-06,12.41,False
6,2018-07-07,4.38,False
7,2018-07-08,2.92,False
8,2018-07-09,14.6,False
9,2018-07-10,16.06,False
10,2018-07-11,16.06,False
11,2018-07-12,19.71,False
12,2018-07-13,22.63,False
13,2018-07-14,5.84,False
14,2018-07-15,4.38,False
15,2018-07-16,28.47,False
16,2018-07-17,33.58,False
17,2018-07-18,25.55,False
18,2018-07-19,20.439999999999998,False
19,2018-07-20,20.439999999999998,False
20,2018-07-21,5.109999999999999,False
21,2018-07-22,3.65,False
22,2018-07-23,21.9,False
23,2018-07-24,24.82,False
24,2018-07-25,26.28,False
25,2018-07-26,73.0,False
26,2018-07-27,63.51,False
27,2018-07-28,9.49,False
28,2018-07-29,5.109999999999999,False
29,2018-07-30,25.55,False
30,2018-07-31,26.28,False
0,2018-08-01,40.800000000000004,False
1,2018-08-02,41.480000000000004,False
2,2018-08-03,40.120000000000005,False
3,2018-08-04,10.200000000000001,False
4,2018-08-05,6.12,False
5,2018-08-06,29.240000000000002,False
6,2018-08-07,34.0,False
7,2018-08-08,36.04,False
8,2018-08-09,40.800000000000004,False
9,2018-08-10,34.68,False
10,2018-08-11,8.84,False
11,2018-08-12,6.12,False
12,2018-08-13,39.440000000000005,False
13,2018-08-14,38.760000000000005,False
14,2018-08-15,38.760000000000005,False
15,2018-08-16,38.080000000000005,False
16,2018-08-17,34.0,False
17,2018-08-18,8.84,False
18,2018-08-19,6.800000000000001,False
19,2018-08-20,29.92,False
20,2018-08-21,31.96,False
21,2018-08-22,32.64,False
22,2018-08-23,32.64,False
23,2018-08-24,26.520000000000003,False
24,2018-08-25,8.84,False
25,2018-08-26,6.800000000000001,False
26,2018-08-27,32.64,False
27,2018-08-28,35.36,False
28,2018-08-29,57.120000000000005,False
29,2018-08-30,68.0,False
30,2018-08-31,48.28,False
0,2018-09-01,14.26,False
1,2018-09-02,8.68,False
2,2018-09-03,11.78,False
3,2018-09-04,62.0,False
4,2018-09-05,61.38,False
5,2018-09-06,53.94,False
6,2018-09-07,49.6,False
7,2018-09-08,12.4,False
8,2018-09-09,8.68,False
9,2018-09-10,39.68,False
10,2018-09-11,42.78,False
11,2018-09-12,43.4,False
12,2018-09-13,39.68,False
13,2018-09-14,37.82,False
14,2018-09-15,9.92,False
15,2018-09-16,7.4399999999999995,False
16,2018-09-17,44.64,False
17,2018-09-18,45.26,False
18,2018-09-19,42.16,False
19,2018-09-20,42.78,False
20,2018-09-21,37.82,False
21,2018-09-22,10.54,False
22,2018-09-23,5.58,False
23,2018-09-24,35.339999999999996,False
24,2018-09-25,37.82,False
25,2018-09-26,39.68,False
26,2018-09-27,40.3,False
27,2018-09-28,44.64,False
28,2018-09-29,10.54,False
29,2018-09-30,6.82,False
0,2018-10-01,26.0,False
1,2018-10-02,33.0,False
2,2018-10-03,27.0,False
3,2018-10-04,32.0,False
4,2018-10-05,31.0,False
5,2018-10-06,7.0,False
6,2018-10-07,5.0,False
7,2018-10-08,29.0,False
8,2018-10-09,29.0,False
9,2018-10-10,47.0,False
10,2018-10-11,64.0,False
11,2018-10-12,51.0,False
12,2018-10-13,9.0,False
13,2018-10-14,6.0,False
14,2018-10-15,33.0,False
15,2018-10-16,33.0,False
16,2018-10-17,35.0,False
17,2018-10-18,34.0,False
18,2018-10-19,35.0,False
19,2018-10-20,9.0,False
20,2018-10-21,5.0,False
21,2018-10-22,31.0,False
22,2018-10-23,33.0,False
23,2018-10-24,40.0,False
24,2018-10-25,98.0,False
25,2018-10-26,100.0,False
26,2018-10-27,17.0,False
27,2018-10-28,9.0,False
28,2018-10-29,55.0,False
29,2018-10-30,71.0,False
30,2018-10-31,57.0,False
0,2018-11-01,85.0,False
1,2018-11-02,76.5,False
2,2018-11-03,15.299999999999999,False
3,2018-11-04,10.2,False
4,2018-11-05,60.35,False
5,2018-11-06,52.699999999999996,False
6,2018-11-07,68.85,False
7,2018-11-08,61.199999999999996,False
8,2018-11-09,55.25,False
9,2018-11-10,13.6,False
10,2018-11-11,10.2,False
11,2018-11-12,51.85,False
12,2018-11-13,59.5,False
13,2018-11-14,56.1,False
14,2018-11-15,64.6,False
15,2018-11-16,50.15,False
16,2018-11-17,13.6,False
17,2018-11-18,11.9,False
18,2018-11-19,60.35,False
19,2018-11-20,79.89999999999999,False
20,2018-11-21,65.45,False
21,2018-11-22,18.7,False
22,2018-11-23,40.8,False
23,2018-11-24,12.75,False
24,2018-11-25,11.9,False
25,2018-11-26,57.8,False
26,2018-11-27,59.5,False
27,2018-11-28,60.35,False
28,2018-11-29,68.0,False
29,2018-11-30,50.15,False
0,2018-12-01,14.6,False
1,2018-12-02,10.219999999999999,False
2,2018-12-03,63.51,False
3,2018-12-04,73.0,False
4,2018-12-05,35.04,False
5,2018-12-06,60.589999999999996,False
6,2018-12-07,60.589999999999996,False
7,2018-12-08,13.87,False
8,2018-12-09,10.219999999999999,False
9,2018-12-10,46.72,False
10,2018-12-11,48.91,False
11,2018-12-12,49.64,False
12,2018-12-13,51.1,False
13,2018-12-14,40.879999999999995,False
14,2018-12-15,11.68,False
15,2018-12-16,8.03,False
16,2018-12-17,55.48,False
17,2018-12-18,47.449999999999996,False
18,2018-12-19,51.1,False
19,2018-12-20,65.7,False
20,2018-12-21,62.05,False
21,2018-12-22,21.169999999999998,False
22,2018-12-23,13.14,False
23,2018-12-24,56.94,False
24,2018-12-25,22.63,False
25,2018-12-26,72.27,False
26,2018-12-27,71.53999999999999,False
27,2018-12-28,57.67,False
28,2018-12-29,14.6,False
29,2018-12-30,10.95,False
30,2018-12-31,43.8,False
0,2019-01-01,8.879999999999999,False
1,2019-01-02,32.56,False
2,2019-01-03,38.48,False
3,2019-01-04,36.26,False
4,2019-01-05,8.879999999999999,False
5,2019-01-06,5.92,False
6,2019-01-07,35.519999999999996,False
7,2019-01-08,36.26,False
8,2019-01-09,37.74,False
9,2019-01-10,35.519999999999996,False
10,2019-01-11,31.82,False
11,2019-01-12,9.62,False
12,2019-01-13,5.18,False
13,2019-01-14,21.46,False
14,2019-01-15,28.86,False
15,2019-01-16,30.34,False
16,2019-01-17,25.9,False
17,2019-01-18,27.38,False
18,2019-01-19,6.66,False
19,2019-01-20,4.4399999999999995,False
20,2019-01-21,9.62,False
21,2019-01-22,25.9,False
22,2019-01-23,25.16,False
23,2019-01-24,24.419999999999998,False
24,2019-01-25,23.68,False
25,2019-01-26,8.14,False
26,2019-01-27,5.18,False
27,2019-01-28,19.98,False
28,2019-01-29,25.16,False
29,2019-01-30,31.08,False
30,2019-01-31,74.0,False
0,2019-02-01,72.0,False
